,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),20.56,18.78,17.04,15.29,13.29,16.62,23.59,16.05,23.29,22.82
Return on Assets (%),15.10,15.53,12.95,10.18,9.66,11.28,14.30,10.19,15.87,15.15
Return on Capital (%),17.69,16.41,12.88,10.86,10.89,13.48,16.73,12.17,18.11,16.57
Return on Invested Capital (%),16.51,17.01,14.78,12.54,12.25,16.89,19.00,12.58,19.67,18.62
Gross Margin (%),63.65,60.24,58.00,58.15,58.21,58.95,58.09,57.53,56.57,55.78
EBITDA Margin (%),31.18,29.08,28.73,27.53,29.07,30.18,33.49,34.53,33.37,31.96
Operating Margin (%),26.46,24.73,24.00,22.10,23.94,24.40,27.36,28.54,27.96,27.28
Incremental Operating Margin (%),139.67,3.08,16.33,6.75,37.86,28.43,49.39,43.07,23.06,23.53
Pretax Margin (%),27.72,25.96,23.91,20.26,22.28,19.91,24.79,27.64,26.84,26.09
Profit Margin (%),22.20,21.02,19.17,16.56,13.49,15.52,21.02,14.84,21.78,21.25
Net Income to Common Margin (%),22.20,21.02,19.17,16.56,13.49,15.52,21.02,14.84,21.78,21.25
Effective Tax Rate (%),19.90,19.05,19.83,18.26,39.46,22.02,15.20,46.30,18.85,18.53
Dvd Payout Ratio (%),40.99,44.56,47.71,54.44,63.21,52.33,36.21,47.78,31.48,28.78
Sustainable Growth Rate (%),12.13,10.41,8.91,6.97,4.89,7.92,15.05,8.38,15.96,16.25
