,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,4.59,4.65,4.94,4.96,5.01,5.15,5.90,5.87,6.01,6.59
Days Sales Outstanding,79.57,78.50,73.91,73.52,72.85,70.87,61.91,62.17,60.71,55.35
Inventory Turnover,3.63,3.24,3.28,3.51,3.64,3.46,3.23,3.11,2.59,2.14
Days Inventory Outstanding,100.51,112.72,111.39,103.97,100.21,105.47,112.89,117.47,141.05,170.24
Accounts Payable Turnover,8.01,9.00,8.63,9.81,10.55,11.04,10.39,10.21,12.38,13.69
Accounts Payable Turnover Days,45.59,40.58,42.27,37.22,34.60,33.05,35.13,35.75,29.47,26.67
Cash Conversion Cycle,134.48,150.64,143.02,140.28,138.46,143.28,139.67,143.89,172.29,198.93
Inventory to Cash Days,-20.94,-34.22,-37.48,-30.45,-27.35,-34.60,-50.98,-55.31,-80.35,-114.89
Inventories,165,247,224,268,269,350,417,457,744,998
Raw Materials,54,74,67,76,75,81,128,155,355,0
Work In Process,3,3,4,4,2,2,3,5,3,0
Finished Goods,108,170,153,188,191,267,286,297,386,0
Other Inventory,0,0,0,0,0,0,0,0,0,998
