,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,3.36,2.68,1.15,2.28,0.37,0.26,0.77,0.32,0.40,0.30
Current Ratio,5.77,5.40,2.22,4.57,2.08,2.06,2.53,1.73,2.80,3.12
Quick Ratio,4.69,4.04,1.74,3.53,1.32,1.22,1.56,1.00,1.23,1.23
CFO/Avg Current Liab,0.93,1.43,1.21,0.83,1.16,0.86,1.38,0.97,0.44,0.96
Common Equity/Total Assets,75.43,90.49,66.31,66.80,79.40,59.33,61.77,65.15,70.93,63.00
Long-Term Debt/Equity (%),17.11,18.94,51.63,55.02,13.11,60.75,50.70,26.27,26.36,37.48
Long-Term Debt/Capital (%),14.45,13.20,26.23,31.77,9.95,33.95,30.63,19.57,19.55,26.54
Long-Term Debt/Total Assets (%),12.74,13.76,26.85,31.10,8.81,30.65,27.60,16.03,17.38,22.93
Total Debt/Equity (%),17.11,18.94,69.33,55.02,13.67,61.33,52.03,27.51,27.30,38.26
Total Debt/Capital (%),14.45,13.20,35.22,31.77,10.37,34.27,31.44,20.49,20.25,27.08
Total Debt/Total Assets (%),12.74,13.76,36.05,31.10,9.19,30.94,28.32,16.79,18.01,23.40
CFO/Total Liabilities,64.92,64.19,35.03,27.45,50.25,22.55,38.38,39.99,20.24,26.44
CFO/CapEx,4.82,5.33,8.08,5.79,7.07,5.94,7.57,6.31,2.25,5.17
Altman's Z-Score,3.43,11.69,7.17,8.26,13.46,10.27,12.59,16.38,15.55,11.91
