,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,372604,364583,543211,547815,731884,728025,922169,1172354,1936048,1133667
- Cash & Cash Equivalents,18898,18347,16549,12918,10715,16701,18498,26465,20945,21879
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5245,5237,5220,3935,3969,4012,15967,26772,28395,29679
Enterprise Value,319132,305425,475365,465417,633982,622897,818461,1062432,1824794,1049584
Total Capital,92429,109710,127425,145373,157463,183946,218641,248683,281653,293426
Total Debt/Capital (%),5.67,4.77,4.10,2.71,2.52,2.18,7.30,10.77,10.08,10.11
Total Debt / EV,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.03
EV/Sales,5.33,4.63,6.34,5.16,5.72,4.55,5.06,5.82,7.08,3.71
EV/EBITDA,17.82,14.22,19.46,15.59,17.71,15.41,17.16,19.34,20.02,11.56
EV/EBIT,22.85,18.52,24.55,19.62,21.95,19.84,22.78,25.77,23.18,14.02
EV/Cash Flow to Firm,17.04,13.60,18.21,12.88,17.07,12.96,14.99,16.29,19.85,11.43
EV/Free Cash Flow to Firm,11.59,7.97,13.11,9.83,12.53,8.34,10.15,12.14,15.65,8.51
Diluted Market Cap,188136,367775,547604,554231,741008,736173,935862,1192852,1981525,1161019
Diluted Enterprise Value,174483,354665,536275,545248,734262,723484,933331,1193159,1988975,1168819
EV per Share,23.78,22.42,34.58,33.66,45.62,44.78,59.45,78.67,137.80,81.69
TTM Sales,59825,66001,74989,90272,110855,136819,161857,182527,257637,282836
TTM EBITDA,17905,21475,24423,29860,35797,40427,47709,54921,91155,90770
TTM Operating Income,13966,16496,19360,23716,28882,31392,35928,41224,78714,74842
TTM Cash Flow to Firm,18729,22458,26111,36136,37142,48071,54607,65237,91942,91795
TTM Free Cash Flow to Firm,27535,38305,36262,47334,50613,74701,80670,87518,116582,123280
