,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,7450,7620,7405,6653,6182,6313,6160,4401,6219,6444
+ Sales & Services Revenue,7450,7620,7405,6653,6182,6313,6160,4401,6219,6444
- Cost of Revenue,3140,3242,3218,3002,2431,2427,2507,1539,2071,2278
+ Cost of Goods & Services,3140,3242,3218,3002,2431,2427,2507,1539,2071,2278
Gross Profit,4310,4378,4187,3651,3752,3886,3653,2861,4148,4166
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3177,3326,3413,3174,3096,3168,3238,2639,3306,3409
"+ Selling, General & Admin",3142,3301,3389,3149,3096,3168,3238,2639,3306,3409
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,35,25,24,24,0,0,0,0,0,0
Operating Income (Loss),1133,1052,774,478,656,718,416,223,842,757
- Non-Operating (Income) Loss,37,65,222,583,167,135,89,298,87,65
"+ Interest Expense, Net",17,11,15,6,6,-20,-17,39,49,8
+ Interest Expense,20,17,21,12,18,21,18,49,54,40
- Interest Income,3,6,6,6,12,41,34,10,6,32
+ Other Non-Op (Income) Loss,20,54,207,577,161,155,106,259,39,57
Pretax Income,1096,987,552,-105,489,583,326,-75,755,692
- Income Tax Expense (Benefit),320,285,156,-6,326,152,-58,46,155,169
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,776,702,396,-99,163,431,384,-121,600,523
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,776,702,396,-99,163,431,384,-121,600,523
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",776,702,396,-99,163,431,384,-121,600,523
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",776,702,396,-99,163,431,384,-121,600,523
Basic Weighted Avg Shares,91,88,85,83,82,81,76,74,73,68
"Basic EPS, GAAP",8.56,7.96,4.65,-1.20,1.99,5.35,5.07,-1.65,8.22,7.72
Basic EPS from Cont Ops,8.56,7.96,4.65,-1.20,1.99,5.35,5.07,-1.65,8.22,7.72
Diluted Weighted Avg Shares,92,89,86,83,83,82,77,74,74,69
"Diluted EPS, GAAP",8.43,7.88,4.61,-1.20,1.97,5.27,4.98,-1.65,8.08,7.58
Diluted EPS from Cont Ops,8.43,7.88,4.61,-1.20,1.97,5.27,4.98,-1.65,8.08,7.58
EBITDA,1391,1346,1084,785,951,999,685,471,1072,977
EBITDA Margin (%),18.67,17.66,14.64,11.80,15.39,15.82,11.13,10.69,17.23,15.17
EBITA,1356,1321,1060,478,656,718,416,223,842,757
EBIT,1133,1052,774,478,656,718,416,223,842,757
Gross Margin (%),57.85,57.45,56.54,54.88,60.68,61.56,59.31,65.02,66.70,64.65
Operating Margin (%),15.21,13.81,10.45,7.18,10.61,11.37,6.75,5.06,13.54,11.75
Profit Margin (%),10.42,9.21,5.35,-1.49,2.63,6.83,6.24,-2.75,9.65,8.11
Sales per Employee,323913,304800,284808,285528,263077,259794,247382,216788,280113,276549
Dividend per Share,1.64,1.79,2.00,1.99,1.99,2.37,2.69,0.68,2.05,2.93
Depreciation Expense,35,25,24,308,295,281,270,248,230,221
