,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,3329,3324,3053,2955,3548,3595,3375,4208,4217,3324
"+ Cash, Cash Equivalents & STI",1285,1144,1085,1353,2004,1988,2116,2777,2598,1566
+ Cash & Cash Equivalents,797,500,456,668,1305,584,1620,2579,1864,1529
+ ST Investments,488,644,629,685,699,1403,496,198,735,36
+ Accounts & Notes Receiv,650,712,575,674,459,430,362,506,469,498
"+ Accounts Receivable, Net",588,655,517,450,421,398,277,452,405,448
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",62,57,58,224,38,32,85,54,64,51
+ Inventories,1020,1042,1125,792,761,818,736,759,977,1071
+ Raw Materials,3,3,0,0,0,0,0,0,0,0
+ Work In Process,2,2,0,0,0,0,0,0,0,0
+ Finished Goods,1015,1037,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,1125,792,761,818,736,759,977,1071
+ Other ST Assets,374,426,268,136,324,359,161,167,173,189
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2761,2782,3160,2698,2595,2348,3905,3680,3507,3465
"+ Property, Plant & Equip, Net",-204,-243,-321,1316,-1007,-1064,363,-38,-168,-245
"+ Property, Plant & Equip",1322,1436,1583,3337,1186,1039,2491,2254,2081,2090
- Accumulated Depreciation,1526,1679,1904,2021,2194,2103,2128,2292,2249,2335
+ LT Investments & Receivables,2,8,187,21,86,45,0,6,12,11
+ LT Investments,2,8,187,21,86,45,0,6,12,11
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2963,3017,3294,1360,3516,3367,3542,3711,3664,3700
+ Total Intangible Assets,1263,1170,1162,1124,1139,1083,1057,1056,1012,988
+ Goodwill,964,903,918,905,951,920,916,935,909,899
+ Other Intangible Assets,299,267,244,220,188,164,141,121,103,89
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1700,1847,2132,236,2377,2283,2486,2656,2652,2712
Total Assets,6090,6106,6213,5652,6143,5943,7280,7888,7725,6790
+ Payables & Accruals,970,952,1082,955,1279,1200,1029,1282,1494,1227
+ Accounts Payable,203,210,151,148,166,202,247,356,449,372
+ Accrued Taxes,77,27,33,202,30,29,65,51,54,60
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,690,715,898,605,1083,968,717,875,991,796
+ ST Debt,16,234,116,23,308,22,1063,303,762,267
+ ST Borrowings,0,234,116,0,308,0,775,0,500,0
+ ST Finance Leases,16,19,21,23,20,22,288,303,262,267
+ Other ST Liabilities,-16,0,0,183,0,-22,0,0,0,0
+ Deferred Revenue,41,38,50,30,30,14,15,12,17,14
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-57,-38,-50,153,-30,-36,-15,-12,-16,-14
Total Current Liabilities,970,1186,1198,1160,1587,1200,2092,1585,2256,1494
+ LT Debt,300,298,597,839,288,689,1965,2927,2610,2595
+ LT Borrowings,300,298,597,588,288,689,396,1633,1137,1139
+ LT Finance Leases,255,238,266,251,236,213,1568,1295,1474,1456
+ Other LT Liabilities,786,731,674,353,811,766,530,771,323,271
+ Accrued Liabilities,373,335,248,231,256,253,68,73,65,50
+ Pension Liabilities,0,0,0,0,0,26,20,22,12,12
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,413,396,426,123,555,487,443,675,246,208
Total Noncurrent Liabilities,1086,1029,1271,1193,1099,1456,2495,3698,2933,2866
Total Liabilities,2056,2215,2469,2352,2686,2656,4587,5283,5189,4359
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1980,2118,2259,2310,2385,2495,2596,2668,2750,2826
+ Common Stock,1,1,1,1,1,1,1,1,1,1
+ Additional Paid in Capital,1979,2117,2258,2309,2383,2494,2594,2667,2749,2824
- Treasury Stock,3317,3849,4349,4564,4581,5084,5778,5816,6309,6797
+ Retained Earnings,5257,5787,6015,5752,5752,5979,5994,5873,6275,6598
+ Other Equity,114,-165,-181,-198,-98,-103,-118,-121,-180,-196
Equity Before Minority Interest,4034,3891,3744,3300,3457,3287,2693,2604,2536,2431
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,4034,3891,3744,3300,3457,3287,2693,2604,2536,2431
Total Liabilities & Equity,6090,6106,6213,5652,6143,5943,7280,7888,7725,6790
Shares Outstanding,89,86,83,81,81,78,72,73,70,66
Capital Leases - Total,271,257,287,274,256,235,1857,1597,1736,1723
Net Debt,-497,32,257,-80,-708,105,-449,-946,-227,-391
Net Debt to Equity,-12.32,0.82,6.86,-2.43,-20.49,3.19,-16.69,-36.33,-8.97,-16.08
Tangible Common Equity Ratio,57,55,51,48,46,45,26,23,23,25
Current Ratio,3.43,2.80,2.55,2.55,2.24,3.00,1.61,2.66,1.87,2.23
Cash Conversion Cycle,117.43,122.75,131.82,122.62,118.50,115.40,99.35,137.07,114.01,125.18
Number of Employees,23000,25000,26000,23300,23500,24300,24900,20300,22200,23300
