,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,15.34,18.46,14.11,50.65,18.92,19.14,24.16,18.37,17.84,21.06
Price/Earnings Average,15.14,15.81,13.58,51.56,18.02,17.98,22.43,19.44,17.02,21.10
Price/Earnings High,16.97,18.90,15.66,57.38,20.08,20.76,24.73,23.65,18.40,23.43
Price/Earnings Low,13.75,13.69,12.52,45.66,15.90,16.06,18.57,14.68,15.05,17.81
Price/Book Value,2.26,2.82,2.47,2.76,3.03,2.91,3.51,2.88,2.97,3.10
Price/Book Value Average,2.23,2.41,2.37,2.81,2.88,2.73,3.26,3.05,2.83,3.10
Price/Book Value High,2.50,2.89,2.74,3.13,3.21,3.16,3.59,3.71,3.06,3.44
Price/Book Value Low,2.03,2.09,2.19,2.49,2.54,2.44,2.70,2.30,2.50,2.62
Price/Tangible Book Value,1.42,1.81,1.62,1.78,1.98,1.94,2.34,1.95,1.98,2.03
Price/Tangible Book Value Average,1.40,1.55,1.56,1.81,1.89,1.82,2.17,2.07,1.89,2.03
Price/Tangible Book Value High,1.57,1.85,1.80,2.02,2.10,2.10,2.39,2.52,2.04,2.25
Price/Tangible Book Value Low,1.28,1.34,1.44,1.61,1.67,1.63,1.80,1.56,1.67,1.71
Price/Sales,1.48,1.77,1.76,1.89,2.35,2.27,2.98,2.71,2.64,2.47
Price/Sales Average,1.46,1.52,1.69,1.92,2.23,2.14,2.77,2.87,2.52,2.48
Price/Sales High,1.64,1.81,1.95,2.14,2.49,2.47,3.05,3.49,2.73,2.75
Price/Sales Low,1.33,1.31,1.56,1.70,1.97,1.91,2.29,2.16,2.23,2.09
Price/Cash Flow,5.53,6.54,5.99,6.85,8.47,7.05,10.87,10.54,11.56,9.19
Price/Cash Flow Average,5.46,5.60,5.77,6.97,8.07,6.62,10.09,11.16,11.03,9.21
Price/Cash Flow High,6.12,6.70,6.65,7.76,8.99,7.65,11.12,13.58,11.93,10.22
Price/Cash Flow Low,4.96,4.85,5.32,6.17,7.12,5.92,8.35,8.42,9.75,7.77
Price/Free Cash Flow,5.33,6.38,5.88,6.66,8.28,7.00,10.68,10.39,11.28,9.05
Price/Free Cash Flow Average,5.27,5.47,5.66,6.78,7.88,6.58,9.91,11.00,10.76,9.06
Price/Free Cash Flow High,5.90,6.54,6.53,7.54,8.78,7.59,10.92,13.37,11.64,10.06
Price/Free Cash Flow Low,4.78,4.73,5.22,6.00,6.96,5.88,8.20,8.30,9.52,7.65
EV/Sales,2.70,2.92,2.96,3.20,3.80,3.81,4.94,5.00,4.82,4.52
EV/Sales Average,2.70,2.69,2.92,3.25,3.70,3.69,4.74,5.17,4.71,4.53
EV/Sales High,2.88,2.99,3.18,3.47,3.96,4.02,5.02,5.79,4.92,4.81
EV/Sales Low,2.57,2.48,2.79,3.03,3.44,3.46,4.26,4.47,4.42,4.14
EV/EBITDA,8.36,9.37,8.88,9.42,10.55,11.98,14.00,12.65,12.52,12.56
EV/EBITDA Average,8.37,8.62,8.75,9.58,10.27,11.58,13.43,13.08,12.24,12.60
EV/EBITDA High,8.92,9.58,9.53,10.21,10.98,12.62,14.23,14.66,12.77,13.36
EV/EBITDA Low,7.96,7.97,8.36,8.93,9.54,10.86,12.07,11.30,11.47,11.52
EV/EBIT,13.44,15.37,14.62,15.08,17.10,22.43,27.95,24.95,23.66,23.48
EV/EBIT Average,13.46,14.16,14.41,15.34,16.64,21.68,26.81,25.81,23.13,23.55
EV/EBIT High,14.34,15.72,15.69,16.36,17.79,23.62,28.42,28.92,24.14,24.98
EV/EBIT Low,12.79,13.08,13.77,14.30,15.46,20.33,24.11,22.30,21.68,21.54
Last Price,46.64,61.72,58.90,62.96,73.57,74.73,94.03,81.51,88.69,94.95
High Price,51.60,63.22,65.38,71.32,78.07,81.05,96.22,104.97,91.49,105.60
Low Price,41.83,45.80,52.29,56.75,61.82,62.71,72.26,65.14,74.80,80.30
Enterprise Value,41414,49691,48746,52408,58659,61755,76831,74540,81001,88724
Enterprise Value Average,41482,45751,48043,53295,57098,59684,73706,77119,79165,88991
Enterprise Value High,44186,50811,52315,56851,61035,65031,78116,86391,82633,94384
Enterprise Value Low,39421,42286,45887,49687,53040,55985,66275,66611,74218,81383
