,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,21.46,23.11,24.50,24.80,22.87,24.12,23.50,24.08,25.17,21.05
Days Sales Outstanding,17.01,15.79,14.90,14.72,15.96,15.13,15.53,15.16,14.50,17.34
Inventory Turnover,4.58,5.62,5.58,6.04,6.72,7.51,6.05,4.34,5.73,7.14
Days Inventory Outstanding,79.68,64.97,65.41,60.42,54.31,48.63,60.36,84.10,63.69,51.15
Accounts Payable Turnover,5.46,5.97,5.51,4.25,3.43,3.55,3.32,2.91,3.33,3.73
Accounts Payable Turnover Days,66.91,61.14,66.28,85.95,106.39,102.68,110.03,125.46,109.61,97.82
Cash Conversion Cycle,29.78,19.63,14.03,-10.82,-36.12,-38.92,-34.14,-26.21,-31.42,-29.33
Inventory to Cash Days,-62.68,-49.18,-50.52,-45.70,-38.35,-33.50,-44.83,-68.94,-49.19,-33.81
Inventories,1423,1325,1339,967,953,921,1169,1310,989,1350
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,1423,1325,1339,967,953,921,1169,1310,989,1350
