,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,19134,20030,20373,21969,22812,25257,30533,34432,36659,40400
ST Debt,2306,3849,2632,4591,3392,3609,4671,4807,4865,6222
LT Debt,16828,16181,17741,17378,19420,21648,25861,29625,31794,34178
Total Debt/EBITDA,3.86,3.78,3.71,3.95,4.10,4.90,5.56,5.84,5.67,5.72
Net Debt/EBITDA,3.84,3.74,3.68,3.91,4.07,4.86,5.34,5.63,5.51,5.55
Total Debt/EBIT,6.21,6.20,6.11,6.32,6.65,9.17,11.11,11.52,10.71,10.69
Net Debt/EBIT,6.17,6.15,6.06,6.26,6.59,9.09,10.67,11.10,10.42,10.38
EBITDA to Interest Expense,5.47,5.99,6.28,6.34,6.21,5.24,5.12,5.06,5.40,5.06
EBITDA-CapEx/Interest Expense,5.30,5.86,6.17,6.20,6.09,5.19,5.03,5.00,5.31,4.99
EBIT to Interest Expense,3.40,3.65,3.81,3.96,3.83,2.80,2.56,2.56,2.85,2.71
Interest Expense,906,885,874,877,895,984,1073,1166,1199,1396
Common Equity/Total Assets,17.85,17.97,19.00,17.68,18.47,18.40,17.45,17.39,17.20,16.87
Long-Term Debt/Equity (%),104.61,96.18,99.08,99.76,106.04,113.58,129.87,142.60,140.18,141.69
Long-Term Debt/Capital (%),57.62,52.62,55.25,52.32,55.81,57.04,58.70,60.83,61.16,60.61
Long-Term Debt/Total Assets (%),29.83,27.13,28.76,27.38,30.00,31.46,34.08,36.68,36.27,36.59
Total Debt/Equity (%),118.95,119.06,113.78,126.12,124.56,132.52,153.33,165.74,161.63,167.48
Total Debt/Capital (%),65.52,65.13,63.45,66.15,65.56,66.55,69.30,70.70,70.52,71.65
Total Debt/Total Assets (%),33.92,33.59,33.03,34.62,35.24,36.71,40.23,42.64,41.82,43.25
Net Debt to Equity,118.21,118.09,112.80,124.91,123.39,131.29,147.22,159.61,157.25,162.61
Net Debt/Capital (%),65.38,64.95,63.25,65.93,65.35,66.34,66.92,68.64,69.15,70.20
EBITDA,4955,5305,5488,5566,5558,5154,5489,5895,6469,7064
EBITDA-CapEx,4801,5189,5396,5437,5450,5108,5397,5825,6365,6964
Operating Income (Loss),3081,3232,3334,3475,3431,2753,2749,2988,3423,3779
