,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,66415,66683,63056,62799,63525,64661,67161,70372,79474,86392
+ Sales & Services Revenue,66415,66683,63056,62799,63525,64661,67161,70372,79474,86392
- Cost of Revenue,31243,30884,28384,28209,28785,29381,30132,31797,37075,40576
+ Cost of Goods & Services,31243,30884,28384,28209,28785,29381,30132,31797,37075,40576
Gross Profit,35172,35799,34672,34590,34740,35280,37029,38575,42399,45816
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,25467,26218,24960,24805,24231,25170,26738,28495,31237,34459
"+ Selling, General & Admin",25357,26126,24885,24735,24231,25170,26738,28495,31237,34459
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,110,92,75,70,0,0,0,0,0,0
Operating Income (Loss),9705,9581,9712,9785,10509,10110,10291,10080,11162,11357
- Non-Operating (Income) Loss,814,824,2270,1232,907,921,979,1011,1341,652
"+ Interest Expense, Net",814,824,911,1232,907,1219,935,1128,1863,939
+ Interest Expense,911,909,970,1342,1151,1525,1135,1128,1863,939
- Interest Income,97,85,59,110,244,306,200,0,0,0
+ Other Non-Op (Income) Loss,0,0,1359,0,0,-298,44,-117,-522,-287
Pretax Income,8891,8757,7442,8553,9602,9189,9312,9069,9821,10705
- Income Tax Expense (Benefit),2104,2199,1941,2174,4694,-3370,1959,1894,2142,1727
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,6787,6558,5501,6379,4908,12559,7353,7175,7679,8978
- Net Extraordinary Losses (Gains),94,90,98,100,102,88,78,110,122,136
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,94,90,98,100,102,88,78,110,122,136
Income (Loss) Incl. MI,6693,6468,5403,6279,4806,12471,7275,7065,7557,8842
- Minority Interest,-47,-45,-49,-50,-51,-44,-39,-55,-61,-68
"Net Income, GAAP",6740,6513,5452,6329,4857,12515,7314,7120,7618,8910
- Preferred Dividends,1,1,1,1,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",6739,6512,5451,6328,4857,12515,7314,7120,7618,8910
Basic Weighted Avg Shares,1529,1488,1448,1428,1420,1415,1391,1380,1383,1377
"Basic EPS, GAAP",4.41,4.38,3.76,4.43,3.42,8.84,5.26,5.16,5.51,6.47
Basic EPS from Cont Ops,4.44,4.41,3.80,4.47,3.46,8.88,5.29,5.20,5.55,6.52
Diluted Weighted Avg Shares,1560,1527,1485,1452,1438,1425,1407,1392,1389,1387
"Diluted EPS, GAAP",4.32,4.26,3.67,4.36,3.38,8.78,5.20,5.11,5.48,6.42
Diluted EPS from Cont Ops,4.35,4.29,3.70,4.39,3.41,8.81,5.23,5.15,5.53,6.47
EBITDA,12368,12206,12128,12153,12878,12509,12723,12628,14377,14637
EBITDA Margin (%),18.62,18.30,19.23,19.35,20.27,19.35,18.94,17.94,18.09,16.94
EBITA,9705,9581,9712,9785,10509,10110,10291,10080,11162,11357
EBIT,9705,9581,9712,9785,10509,10110,10291,10080,11162,11357
Gross Margin (%),52.96,53.69,54.99,55.08,54.69,54.56,55.13,54.82,53.35,53.03
Operating Margin (%),14.61,14.37,15.40,15.58,16.54,15.64,15.32,14.32,14.04,13.15
Profit Margin (%),10.15,9.77,8.65,10.08,7.65,19.35,10.89,10.12,9.59,10.31
Sales per Employee,242391,246063,239757,237875,241540,242176,251539,241828,257197,274260
Dividend per Share,2.25,2.51,2.79,2.96,3.15,3.48,3.81,3.99,4.20,4.48
Depreciation Expense,2663,2625,2416,2368,2369,2399,2432,2548,3215,3280
