,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,149,139,134,133,132,128,129,129,128,128
Diluted Weighted Avg Shares,151,145,137,136,135,132,130,131,130,130
Basic Weighted Avg Shares,149,143,135,133,133,130,128,129,129,128
Revenue per Share,88.64,88.94,83.93,90.19,107.53,110.16,106.65,111.22,123.40,148.52
EBITDA per Share,11.61,12.80,10.97,13.06,17.66,19.30,17.83,22.99,26.60,30.33
Operating Income per Share,9.35,10.58,8.70,10.39,14.15,15.95,13.65,18.38,22.15,23.96
"Basic EPS, GAAP",6.98,7.08,5.96,7.37,7.98,11.63,9.39,13.54,10.24,16.23
Basic EPS from Cont Ops,6.98,7.08,5.96,7.38,7.98,11.64,9.40,13.54,10.24,16.23
"Diluted EPS, GAAP",6.87,6.97,5.89,7.25,7.83,11.48,9.29,13.35,10.09,16.04
Diluted EPS from Cont Ops,6.88,6.98,5.90,7.26,7.84,11.48,9.30,13.35,10.10,16.05
Dividend per Share,1.87,2.38,2.53,2.59,2.75,3.17,3.53,3.68,4.43,5.48
Cash Flow per Share,9.31,9.11,8.64,9.77,12.03,13.31,16.13,19.96,19.00,23.21
Free Cash Flow per Basic Share,7.86,7.60,7.54,8.24,10.17,11.81,14.32,18.33,17.21,20.25
Cash & Equivalents per Share,14.69,13.81,15.70,6.94,6.46,26.24,5.88,5.98,4.39,3.77
Book Value per Share,62.22,71.68,77.56,82.74,88.48,100.16,105.96,116.19,122.63,0
Tangible Book Value per Share,15.47,8.31,5.62,-19.72,-12.49,-9.88,-43.10,-24.51,-15.69,-68.13
