,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1796,1859,1899,1884,2119,2217,2381,3083,3053,3369
"+ Cash, Cash Equivalents & STI",218,133,93,78,92,141,185,923,780,757
+ Cash & Cash Equivalents,218,133,93,78,92,141,185,923,780,757
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,975,1028,1092,1159,1278,1309,1325,1283,1335,1434
"+ Accounts Receivable, Net",532,551,563,599,676,693,695,641,682,762
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",443,477,529,561,602,617,631,643,653,672
+ Inventories,434,476,498,531,639,674,760,747,804,1033
+ Raw Materials,87,88,90,94,123,124,127,126,140,182
+ Work In Process,45,45,43,43,49,52,57,62,64,77
+ Finished Goods,375,415,438,467,542,577,661,643,687,882
+ Inventory Adjustments,-73,-73,-73,-73,-75,-78,-84,-84,-87,-109
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,170,223,216,117,111,93,110,130,135,145
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2314,2452,2588,2839,3130,3156,3313,3474,3706,3604
"+ Property, Plant & Equip, Net",393,405,414,425,484,495,-326,-395,-439,-450
"+ Property, Plant & Equip",1037,1063,1098,1138,1271,1345,577,578,570,574
- Accumulated Depreciation,645,659,684,713,787,850,904,973,1009,1024
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1921,2047,2175,2414,2645,2661,3639,3869,4145,4054
+ Total Intangible Assets,1029,1014,985,1080,1178,1135,1158,1243,1418,1321
+ Goodwill,839,811,790,896,924,902,914,982,1117,1045
+ Other Intangible Assets,191,203,195,185,254,233,244,261,302,276
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,892,1033,1190,1334,1468,1526,2482,2626,2727,2733
Total Assets,4110,4310,4487,4723,5249,5373,5694,6557,6760,6973
+ Payables & Accruals,447,497,497,532,622,627,623,728,769,782
+ Accounts Payable,156,145,148,171,178,201,199,223,278,287
+ Accrued Taxes,39,57,68,58,87,75,63,96,63,61
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,253,295,280,303,357,351,362,410,429,434
+ ST Debt,113,57,18,301,433,186,203,269,17,17
+ ST Borrowings,113,57,18,301,433,186,203,269,17,17
+ ST Finance Leases,0,0,0,0,0,0,20,19,20,19
+ Other ST Liabilities,155,165,155,157,138,139,122,168,196,172
+ Deferred Revenue,27,34,41,43,39,47,55,54,56,57
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,128,131,115,114,99,92,67,115,139,115
Total Current Liabilities,715,719,671,990,1193,952,948,1165,982,972
+ LT Debt,859,863,862,709,754,946,984,1216,1217,1229
+ LT Borrowings,859,863,862,709,754,946,947,1182,1183,1184
+ LT Finance Leases,0,0,0,0,0,0,38,34,34,45
+ Other LT Liabilities,405,503,524,390,330,357,331,330,357,269
+ Accrued Liabilities,144,159,170,13,28,41,69,70,123,82
+ Pension Liabilities,178,260,266,283,195,203,156,162,136,102
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,84,84,89,93,107,112,106,98,98,85
Total Noncurrent Liabilities,1264,1366,1386,1099,1084,1303,1315,1546,1574,1498
Total Liabilities,1980,2085,2056,2088,2277,2255,2263,2711,2556,2469
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,293,322,364,385,411,427,447,459,540,567
+ Common Stock,67,67,67,67,67,67,67,67,67,67
+ Additional Paid in Capital,225,255,296,317,343,359,379,392,473,500
- Treasury Stock,459,503,574,654,900,1123,1309,1425,1714,1854
+ Retained Earnings,2324,2637,2987,3385,3772,4258,4780,5157,5700,6296
+ Other Equity,-45,-248,-364,-498,-329,-462,-508,-366,-344,-528
Equity Before Minority Interest,2113,2208,2413,2617,2954,3099,3409,3825,4182,4481
+ Minority/Non Controlling Interest,17,18,18,18,18,20,22,22,22,22
Total Equity,2130,2225,2431,2635,2972,3119,3431,3847,4204,4504
Total Liabilities & Equity,4110,4310,4487,4723,5249,5373,5694,6557,6760,6973
Shares Outstanding,58,58,58,58,57,56,55,54,53,53
Capital Leases - Total,0,0,0,0,0,0,57,53,54,64
Net Debt,754,786,787,933,1095,991,965,527,420,444
Net Debt to Equity,35.41,35.34,32.39,35.39,36.83,31.79,28.14,13.71,10.00,9.85
Tangible Common Equity Ratio,36,37,41,43,44,47,50,49,52,56
Current Ratio,2.51,2.59,2.83,1.90,1.78,2.33,2.51,2.65,3.11,3.47
Cash Conversion Cycle,124.40,126.70,133.81,137.62,145.35,158.48,169.68,174.95,147.37,163.12
Number of Employees,11300,11400,11500,12100,12600,12600,12800,12300,12800,12900
