,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,673,629,697,862,727,1495,1363,1221,1390,2749
+ Depreciation & Amortization,110,142,222,210,584,799,811,811,1075,2297
+ Non-Cash Items,-52,-45,-1,89,-416,-549,114,81,356,313
+ Stock-Based Compensation,57,51,69,63,104,151,150,150,244,323
+ Deferred Income Taxes,-18,-78,-52,8,-826,-737,-91,-114,-407,-327
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,92
+ Other Non-Cash Adj,-92,-18,-18,17,306,37,55,45,520,224
+ Chg in Non-Cash Work Cap,181,145,-10,120,217,697,-35,-104,-86,-884
+ (Inc) Dec in Accts Receiv,12,-36,-71,-9,-66,46,6,-102,-115,-344
+ (Inc) Dec in Inventories,29,25,-36,38,-47,-35,-43,2,-65,-471
+ (Inc) Dec in Prepaid Assets,11,5,7,-10,1,-2,-12,-4,-59,-65
+ Inc (Dec) in Accts Payable,68,155,82,95,312,-9,69,133,202,80
+ Inc (Dec) in Other,61,-3,8,6,17,696,-55,-133,-49,-84
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,912,872,908,1281,1113,2442,2253,2008,2735,4475
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,36,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,36,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-123,-178,-154,-127,-204,-255,-275,-166,-344,-699
+ Acq of Fixed Prod Assets,-123,-178,-154,-127,-204,-255,-275,-166,-344,-699
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-919,2021,152,-989,3234,0,0,0,30,0
+ Dec in LT Investment,7622,9506,6236,6708,3940,0,0,0,30,0
+ Inc in LT Investment,-8540,-7485,-6084,-7697,-705,0,0,0,0,0
+ Net Cash From Acq & Div,98,-1946,-7,-83,-9633,-53,-11,-14,2426,0
+ Cash from Divestitures,100,0,0,0,0,0,0,0,2451,0
+ Cash for Acq of Subs,-2,-1946,-7,-83,-9633,-53,-11,-14,-25,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-6,-12,-8,-19,-16,-6,-7,-1,-4,42
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-950,-115,-17,-1218,-6618,-314,-293,-181,2144,-657
+ Dividends Paid,-406,-454,-491,-513,-602,-703,-777,-886,-1109,-1545
+ Net Cash From Debt,41,0,0,857,6106,-1531,-850,-354,348,-223
+ Cash From Debt,494,1995,0,1235,11156,744,1400,1096,4740,696
+ Repayments of Debt,-453,-1995,0,-378,-5050,-2275,-2250,-1450,-4392,-919
+ Cash (Repurchase) of Equity,-61,-356,-227,-370,-47,-226,-613,-244,-2605,-2577
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-61,-356,-227,-370,-47,-226,-613,-244,-2605,-2577
+ Other Financing Activities,325,234,146,3,171,102,114,64,-593,54
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-101,-577,-572,-23,5629,-2358,-2127,-1421,-3960,-4291
Effect of Foreign Exchange Rates,1,-3,-4,-3,4,-2,-1,0,3,-35
Net Changes in Cash,-138,180,319,40,123,-230,-167,407,919,-473
EBITDA,893,932,1053,1252,1689,2742,2618,2362,2851,5851
EBITDA Margin (%),33.92,32.53,30.66,36.58,33.06,44.22,43.69,42.15,38.96,48.70
Net Cash Paid for Acquisitions,-98,1946,7,83,9633,53,11,14,-2426,0
Free Cash Flow,789,694,754,1153,908,2187,1978,1843,2391,3776
Free Cash Flow to Firm,812,724,777,1233,1129,2419,2188,2023,0,3954
Free Cash Flow to Equity,830,694,754,2011,7015,656,1128,1488,2775,3553
Free Cash Flow per Basic Share,2.56,2.21,2.41,3.74,2.62,5.91,5.36,5.00,6.02,7.27
Price/Free Cash Flow,14.79,14.24,17.94,14.09,24.31,11.51,15.96,20.28,22.61,14.65
Cash Flow to Net Income,1.35,1.38,1.30,1.49,1.53,1.63,1.65,1.65,1.97,1.63
