,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4326,4851,4363,8674,10239,6729,7306,7717,12066,16896
- Cash & Cash Equivalents,395,361,727,841,1029,828,1381,1369,1244,1628
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,65,9,-8,-38,-45,-48,-11,3,16,-35
+ Total Debt,2108,3024,2595,2357,2382,2377,2734,3103,3106,3071
Enterprise Value,6103,7522,6223,10151,11547,8001,8386,9454,13944,17675
Total Capital,4353,5261,4552,4530,5212,6288,7143,7865,10883,14412
Total Debt/Capital (%),48.42,57.48,57.00,52.03,45.70,37.80,38.28,39.45,28.54,21.31
Total Debt / EV,0.35,0.40,0.42,0.23,0.21,0.30,0.33,0.33,0.22,0.17
EV/Sales,0.83,0.86,0.82,1.31,1.21,0.68,0.80,0.98,0.76,0.79
EV/EBITDA,9.88,8.92,9.57,8.77,8.45,3.92,6.41,7.93,3.00,3.23
EV/EBIT,15.78,12.96,17.49,11.79,10.82,4.65,8.50,10.91,3.24,3.47
EV/Cash Flow to Firm,15.58,10.84,5.50,10.73,13.50,5.29,5.61,8.89,6.20,3.90
EV/Free Cash Flow to Firm,10.55,9.34,5.00,8.87,11.32,4.56,4.31,4.18,4.28,3.25
Diluted Market Cap,4639,4863,4344,8728,10428,7025,7519,7770,12785,18038
Diluted Enterprise Value,6416,7535,6204,10205,11736,8526,8861,9507,14663,19445
EV per Share,27.39,31.16,25.60,41.64,48.64,35.52,39.09,44.83,71.51,102.21
TTM Sales,7373,8756,7594,7777,9539,11822,10485,9601,18409,22261
TTM EBITDA,618,844,650,1157,1366,2040,1308,1192,4649,5476
TTM Operating Income,387,580,356,861,1067,1722,987,867,4301,5092
TTM Cash Flow to Firm,392,694,1131,946,855,1514,1495,1064,2248,4531
TTM Free Cash Flow to Firm,578,806,1245,1144,1020,1753,1947,2262,3255,5440
