,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,22.65,29.75,0,22.68,12.74,5.55,11.15,14.03,3.95,4.64
Price/Earnings Average,18.80,29.27,-35.95,16.01,10.62,8.24,10.42,11.10,3.64,3.79
Price/Earnings High,23.04,37.78,-43.03,25.61,12.97,9.68,12.88,15.42,4.75,5.37
Price/Earnings Low,16.16,23.40,-30.14,9.77,9.50,5.37,8.19,5.74,2.16,2.40
Price/Book Value,1.98,2.18,2.22,3.92,3.56,1.70,1.65,1.62,1.55,1.49
Price/Book Value Average,1.65,2.14,2.39,2.77,2.97,2.52,1.55,1.28,1.43,1.21
Price/Book Value High,2.02,2.76,2.86,4.43,3.62,2.96,1.91,1.78,1.87,1.72
Price/Book Value Low,1.42,1.71,2.01,1.69,2.65,1.65,1.21,0.66,0.85,0.77
Price/Tangible Book Value,2.90,2.69,2.19,3.92,3.85,2.11,2.22,2.16,2.17,2.31
Price/Tangible Book Value Average,2.40,2.64,2.36,2.77,3.21,3.13,2.08,1.71,1.99,1.89
Price/Tangible Book Value High,2.94,3.41,2.82,4.43,3.91,3.68,2.57,2.38,2.60,2.67
Price/Tangible Book Value Low,2.07,2.11,1.98,1.69,2.87,2.04,1.63,0.89,1.18,1.19
Price/Sales,0.58,0.53,0.57,1.11,1.09,0.59,0.71,0.80,0.69,0.80
Price/Sales Average,0.48,0.52,0.62,0.79,0.91,0.88,0.67,0.64,0.63,0.66
Price/Sales High,0.59,0.68,0.74,1.26,1.10,1.03,0.82,0.88,0.83,0.93
Price/Sales Low,0.41,0.42,0.52,0.48,0.81,0.57,0.52,0.33,0.38,0.42
Price/Cash Flow,13.74,7.56,4.18,10.16,14.00,4.94,5.36,7.83,5.76,4.02
Price/Cash Flow Average,11.40,7.44,4.51,7.18,11.68,7.33,5.01,6.19,5.30,3.29
Price/Cash Flow High,13.97,9.61,5.40,11.47,14.25,8.61,6.19,8.60,6.92,4.65
Price/Cash Flow Low,9.80,5.95,3.78,4.38,10.44,4.78,3.94,3.20,3.14,2.08
Price/Free Cash Flow,9.30,6.67,3.77,8.30,11.53,4.25,4.07,3.56,3.98,3.36
Price/Free Cash Flow Average,7.72,6.56,4.06,5.86,9.61,6.30,3.80,2.81,3.67,2.75
Price/Free Cash Flow High,9.45,8.47,4.86,9.38,11.73,7.40,4.70,3.91,4.79,3.89
Price/Free Cash Flow Low,6.63,5.24,3.41,3.58,8.59,4.11,2.99,1.46,2.17,1.74
EV/Sales,0.83,0.86,0.82,1.31,1.21,0.68,0.80,0.98,0.76,0.79
EV/Sales Average,0.73,0.85,0.86,0.98,1.03,0.97,0.78,0.82,0.71,0.68
EV/Sales High,0.84,1.01,0.99,1.45,1.23,1.12,0.93,1.06,0.89,0.94
EV/Sales Low,0.66,0.74,0.76,0.67,0.94,0.68,0.64,0.51,0.46,0.46
EV/EBITDA,9.88,8.92,9.57,8.77,8.45,3.92,6.41,7.93,3.00,3.23
EV/EBITDA Average,8.69,8.82,10.10,6.57,7.21,5.63,6.25,6.58,2.79,2.78
EV/EBITDA High,10.00,10.47,11.52,9.74,8.59,6.49,7.48,8.57,3.52,3.83
EV/EBITDA Low,7.87,7.69,8.93,4.50,6.55,3.93,5.13,4.11,1.82,1.85
EV/EBIT,15.78,12.96,17.49,11.79,10.82,4.65,8.50,10.91,3.24,3.47
EV/EBIT Average,13.88,12.83,18.46,8.83,9.23,6.67,8.28,9.05,3.02,2.99
EV/EBIT High,15.97,15.22,21.06,13.09,10.99,7.69,9.91,11.79,3.81,4.12
EV/EBIT Low,12.57,11.18,16.32,6.05,8.38,4.65,6.80,5.65,1.97,1.99
Last Price,19.41,20.09,17.95,35.58,43.13,29.87,34.06,36.59,61.88,97.70
High Price,19.74,25.51,23.17,40.17,43.89,52.10,39.35,40.22,74.37,113.12
Low Price,13.85,15.80,16.23,15.32,32.15,28.91,25.03,14.98,33.77,50.54
Enterprise Value,6103,7522,6223,10151,11547,8001,8386,9454,13944,17675
Enterprise Value Average,5369,7444,6565,7601,9845,11492,8172,7842,12988,15225
Enterprise Value High,6177,8831,7492,11270,11727,13237,9783,10220,16380,20970
Enterprise Value Low,4864,6487,5805,5212,8940,8013,6711,4897,8463,10148
