,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.41,0.42,1.36,1.18,1.18,1.04,1.63,1.09,0.56,1.11
Current Ratio,2.54,3.50,4.74,4.11,4.04,3.96,4.22,3.38,3.10,3.76
Quick Ratio,1.14,1.49,2.50,2.20,2.18,2.06,2.47,1.86,1.42,2.12
CFO/Avg Current Liab,0.39,0.68,1.50,1.37,0.94,1.50,1.38,0.87,1.26,2.09
Common Equity/Total Assets,36.75,30.48,31.70,34.42,41.94,51.39,53.41,51.37,61.94,80.34
Long-Term Debt/Equity (%),67.60,101.91,96.50,81.46,71.17,60.52,65.07,69.36,47.60,37.22
Long-Term Debt/Capital (%),40.57,56.59,56.63,51.95,45.15,37.41,37.03,38.34,27.64,20.91
Long-Term Debt/Total Assets (%),29.77,40.73,41.57,36.63,34.32,30.54,31.96,32.55,24.01,21.28
Total Debt/Equity (%),80.68,103.50,97.13,81.59,72.04,61.14,67.27,71.35,49.14,37.93
Total Debt/Capital (%),48.42,57.48,57.00,52.03,45.70,37.80,38.28,39.45,28.54,21.31
Total Debt/Total Assets (%),35.52,41.36,41.84,36.69,34.74,30.85,33.04,33.49,24.79,21.68
CFO/Total Liabilities,9.40,14.07,29.41,24.12,20.84,37.09,33.16,20.07,35.49,73.55
CFO/CapEx,1.67,5.52,9.07,4.30,4.48,5.91,3.09,0.82,2.19,4.91
Altman's Z-Score,3.59,3.30,3.26,4.32,4.99,4.87,4.22,3.62,5.33,6.28
