,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2260,2253,3200,2511,2764,3258,2900,3067,2727,3221
ST Debt,127,851,2003,1383,1204,1742,1153,475,729,946
LT Debt,2133,1402,1197,1129,1560,1516,1747,2592,1998,2275
Total Debt/EBITDA,2.64,2.01,2.67,1.49,1.53,2.01,2.07,2.47,1.42,2.10
Net Debt/EBITDA,2.58,1.93,2.60,1.41,1.49,1.94,1.73,1.58,1.07,1.50
Total Debt/EBIT,4.13,2.92,3.82,1.96,2.04,2.97,3.51,4.82,2.04,3.43
Net Debt/EBIT,4.03,2.79,3.72,1.87,1.98,2.87,2.94,3.09,1.54,2.46
EBITDA to Interest Expense,9.28,11.39,16.88,41.67,57.88,41.65,34.01,23.74,33.65,29.56
EBITDA-CapEx/Interest Expense,5.30,5.67,9.80,25.09,28.76,21.20,20.79,15.62,21.84,18.38
EBIT to Interest Expense,5.93,7.87,11.78,31.57,43.53,28.21,20.04,12.14,23.32,18.10
Interest Expense,92,98,71,41,31,39,41,52,57,52
Common Equity/Total Assets,34.78,42.10,41.27,49.20,49.65,50.30,54.03,52.76,54.08,52.48
Long-Term Debt/Equity (%),47.71,31.70,24.62,19.52,22.07,20.37,21.49,30.34,23.70,28.37
Long-Term Debt/Capital (%),40.83,24.40,16.37,14.95,17.77,15.38,17.22,24.37,19.16,21.38
Long-Term Debt/Total Assets (%),25.11,16.92,12.04,11.03,12.90,11.57,13.05,18.09,14.04,16.11
Total Debt/Equity (%),50.56,50.95,65.83,43.43,39.11,43.79,35.69,35.91,32.35,40.17
Total Debt/Capital (%),43.26,39.22,43.77,33.25,31.49,33.07,28.60,28.84,26.15,30.28
Total Debt/Total Assets (%),26.61,27.20,32.18,24.55,22.85,24.87,21.66,21.41,19.17,22.81
Net Debt to Equity,49.35,48.74,64.15,41.32,37.90,42.19,29.97,23.01,24.39,28.80
Net Debt/Capital (%),42.67,38.16,43.14,32.16,30.82,32.25,24.34,19.92,20.24,22.80
EBITDA,856,1118,1200,1689,1801,1617,1404,1244,1927,1535
EBITDA-CapEx,489,557,697,1017,895,823,858,818,1251,955
Operating Income (Loss),547,773,838,1280,1354,1095,827,636,1335,940
