,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.50,0.33,0.26,0.18,0.33,0.22,0.23,0.30,0.17,0.14
Current Ratio,2.01,1.42,1.77,1.33,1.40,1.37,1.46,1.51,1.36,1.23
Quick Ratio,1.34,0.92,1.08,0.83,0.93,0.89,0.92,0.95,0.77,0.68
CFO/Avg Current Liab,0.65,0.52,0.56,0.52,0.39,0.38,0.53,0.63,0.56,0.32
Common Equity/Total Assets,76.29,80.64,92.15,80.90,81.75,96.50,97.70,96.89,93.28,96.20
Long-Term Debt/Equity (%),48.34,60.88,71.81,84.39,68.14,106.32,98.45,91.82,72.05,68.65
Long-Term Debt/Capital (%),23.55,21.74,24.44,27.16,24.32,26.20,25.87,25.85,23.53,20.78
Long-Term Debt/Total Assets (%),24.15,24.78,30.36,31.70,28.02,35.19,34.44,33.97,29.02,27.00
Total Debt/Equity (%),52.60,81.90,75.96,95.30,81.40,114.28,101.24,93.26,74.58,85.81
Total Debt/Capital (%),25.62,29.25,25.85,30.67,29.05,28.16,26.61,26.26,24.35,25.97
Total Debt/Total Assets (%),26.28,33.34,32.12,35.80,33.48,37.82,35.42,34.50,30.03,33.76
CFO/Total Liabilities,21.89,17.68,19.08,13.65,13.09,14.10,16.77,19.16,17.96,12.19
CFO/CapEx,4.98,5.74,6.15,5.22,4.18,4.62,5.06,6.67,6.51,3.65
Altman's Z-Score,6.58,6.44,7.28,6.50,6.54,7.14,7.76,7.58,8.38,7.47
