,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),4.97,5.38,6.46,1.54,6.26,13.00,38.26,51.65,37.29,-31.00
Return on Assets (%),2.28,2.64,3.21,0.74,2.83,7.31,25.84,36.28,27.62,-23.20
Return on Capital (%),5.59,4.97,5.94,1.90,0,11.76,35.28,50.33,37.25,0
Return on Invested Capital (%),4.36,3.86,4.65,2.62,0,3.47,3.34,3.95,3.23,0
Gross Margin (%),55.26,54.18,55.54,55.03,54.97,53.46,54.38,56.48,56.14,55.93
EBITDA Margin (%),14.85,13.79,14.78,12.49,12.82,14.41,15.74,21.57,21.32,22.12
Operating Margin (%),7.95,6.90,8.26,5.58,5.93,8.38,9.93,16.14,16.75,17.22
Incremental Operating Margin (%),-149.15,-45.98,-10.75,-105.09,13.76,49.03,175.35,77.49,20.82,5.66
Pretax Margin (%),5.27,6.05,7.22,2.01,4.53,22.15,97.81,192.79,186.08,-167.87
Profit Margin (%),3.65,4.08,5.60,1.36,5.31,15.76,76.08,149.52,145.28,-129.45
Net Income to Common Margin (%),3.65,4.08,5.60,1.36,5.31,15.76,76.08,149.52,145.28,-129.45
Effective Tax Rate (%),30.76,32.47,22.46,32.33,0,28.85,22.22,22.44,21.92,0
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),4.97,5.38,6.46,1.54,6.26,13.00,38.26,51.65,37.29,-31.00
