,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.19,5.44,5.25,5.42,5.16,5.34,5.88,6.27,6.93,6.10
Days Sales Outstanding,70.29,67.15,69.51,67.40,70.73,68.37,62.04,58.22,52.64,59.80
Inventory Turnover,2.01,2.05,1.87,1.83,1.74,1.81,1.85,1.88,2.15,1.91
Days Inventory Outstanding,181.63,178.06,195.40,199.20,210.08,201.92,196.98,193.78,170.06,190.87
Accounts Payable Turnover,7.21,6.97,4.49,3.35,3.46,3.69,3.71,3.62,3.15,3.69
Accounts Payable Turnover Days,50.64,52.34,81.37,109.09,105.60,98.80,98.27,100.78,115.74,98.88
Cash Conversion Cycle,201.27,192.87,183.54,157.51,175.21,171.49,160.75,151.22,106.96,151.79
Inventory to Cash Days,-111.34,-110.91,-125.89,-131.80,-139.35,-133.54,-134.94,-135.56,-117.42,-131.07
Inventories,501,471,490,525,595,584,554,622,572,719
Raw Materials,106,106,110,117,114,108,110,127,117,229
Work In Process,130,132,114,126,143,145,146,152,143,221
Finished Goods,266,233,266,282,338,331,298,343,313,270
Other Inventory,0,0,0,0,0,1,0,0,0,0
