,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.25,1.56,1.79,1.79,1.51,1.89,1.24,1.58,1.29,3.16
Current Ratio,3.59,3.84,4.03,3.91,3.93,4.51,2.41,3.39,2.92,5.55
Quick Ratio,2.12,2.41,2.68,2.58,2.44,2.77,1.67,2.24,1.91,4.03
CFO/Avg Current Liab,0.37,0.59,0.42,0.47,0.21,0.60,0.68,0.75,1.00,0.31
Common Equity/Total Assets,47.40,50.73,48.71,47.69,42.85,66.42,68.31,71.44,75.99,73.31
Long-Term Debt/Equity (%),19.92,19.94,17.49,16.78,14.83,10.93,0.24,0.12,0.08,12.46
Long-Term Debt/Capital (%),21.32,20.45,19.42,19.12,19.18,10.55,0.23,0.13,0.08,10.79
Long-Term Debt/Total Assets (%),12.85,13.04,11.74,11.28,10.17,7.83,0.17,0.09,0.06,8.87
Total Debt/Equity (%),20.00,19.95,17.51,16.80,14.84,10.94,7.64,0.14,0.08,12.46
Total Debt/Capital (%),21.40,20.46,19.43,19.14,19.20,10.56,7.44,0.15,0.08,10.80
Total Debt/Total Assets (%),12.91,13.05,11.75,11.28,10.18,7.84,5.49,0.11,0.06,8.87
CFO/Total Liabilities,14.60,23.64,15.25,17.13,7.74,17.98,20.32,18.60,15.98,5.00
CFO/CapEx,1.62,1.80,1.62,1.53,0.87,2.20,4.65,5.30,5.43,1.72
Altman's Z-Score,4.27,4.38,4.25,4.64,5.10,4.49,4.56,4.83,4.77,3.59
