,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,10627,14624,19108,17769,27198,22865,20740,23726,28905,32929
- Cash & Cash Equivalents,268,864,736,866,1098,422,539,1417,985,643
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,770,757,7346,6322,5678,4265,10031,9640,9970,10127
Enterprise Value,11129,14517,25714,23221,31778,26709,30231,31949,37890,42413
Total Capital,1947,2533,9405,9277,10347,7344,13871,14822,16480,18252
Total Debt/Capital (%),39.54,29.88,78.11,68.15,54.87,58.08,72.32,65.04,60.50,55.48
Total Debt / EV,0.07,0.05,0.29,0.27,0.18,0.16,0.33,0.30,0.26,0.24
EV/Sales,1.42,1.69,1.66,1.12,1.43,1.17,1.28,1.25,1.44,1.50
EV/EBITDA,9.59,11.39,16.73,9.91,12.09,11.09,13.61,12.41,14.99,14.12
EV/EBIT,11.47,13.58,24.50,13.62,15.75,14.94,19.19,16.92,20.92,18.97
EV/Cash Flow to Firm,13.86,15.32,22.19,12.05,17.52,12.05,15.18,11.29,24.03,24.79
EV/Free Cash Flow to Firm,9.81,11.40,15.69,12.05,12.99,8.81,9.98,8.57,14.57,24.72
Diluted Market Cap,11187,14718,18175,17819,27240,22925,20877,24124,29424,33357
Diluted Enterprise Value,11689,14611,24785,23275,31821,26768,30369,32347,38410,42841
EV per Share,53.47,70.58,109.44,98.34,133.90,112.18,127.71,136.89,168.43,191.72
TTM Sales,7840,8602,15498,20719,22246,22823,23611,25509,26321,28332
TTM EBITDA,1161,1275,1537,2342,2629,2409,2221,2575,2527,3004
TTM Operating Income,970,1069,1050,1705,2018,1788,1575,1888,1811,2236
TTM Cash Flow to Firm,803,948,1159,1926,1814,2216,1992,2830,1577,1711
TTM Free Cash Flow to Firm,1135,1273,1639,1927,2446,3033,3029,3729,2600,1716
