,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,770,757,7346,6322,5678,4265,10031,9640,9970,10127
ST Debt,13,0,108,152,916,0,1529,1348,1408,1450
LT Debt,757,757,7238,6170,4762,4265,8502,8292,8563,8677
Total Debt/EBITDA,0.66,0.59,4.78,2.70,2.16,1.77,4.52,3.74,3.94,3.37
Net Debt/EBITDA,0.43,-0.08,4.30,2.33,1.74,1.60,1.46,0.70,0.96,0.92
Total Debt/EBIT,0.79,0.71,7.00,3.71,2.81,2.39,6.37,5.11,5.50,4.53
Net Debt/EBIT,0.52,-0.10,6.30,3.20,2.27,2.15,2.05,0.96,1.34,1.24
EBITDA to Interest Expense,75.38,38.16,2.56,6.24,8.71,6.51,13.70,17.48,14.13,23.98
EBITDA-CapEx/Interest Expense,53.85,28.41,1.76,6.24,6.62,4.30,7.30,11.38,8.41,23.94
EBIT to Interest Expense,63.01,32.00,1.75,4.54,6.69,4.83,9.72,12.82,10.13,17.85
Interest Expense,15,33,599,376,302,370,162,147,179,125
Common Equity/Total Assets,42.46,49.79,12.95,18.82,28.59,22.80,19.62,25.04,29.97,35.29
Long-Term Debt/Equity (%),64.66,42.41,164.25,114.48,66.30,75.59,135.92,113.81,110.93,99.15
Long-Term Debt/Capital (%),38.89,29.88,76.96,66.51,46.02,58.08,61.29,55.94,51.96,47.54
Long-Term Debt/Total Assets (%),27.31,21.22,45.52,39.29,29.16,31.59,43.43,40.06,39.42,37.69
Total Debt/Equity (%),65.76,42.41,166.70,117.30,79.06,75.59,160.37,132.32,129.17,115.71
Total Debt/Capital (%),39.54,29.88,78.11,68.15,54.87,58.08,72.32,65.04,60.50,55.48
Total Debt/Total Assets (%),27.77,21.22,46.20,40.26,34.76,31.59,51.24,46.58,45.90,43.99
Net Debt to Equity,42.89,-6.00,150.00,101.22,63.77,68.11,51.69,24.84,31.51,31.75
Net Debt/Capital (%),29.90,-6.42,76.25,64.86,49.52,55.52,24.25,13.50,15.70,15.78
EBITDA,1161,1275,1537,2342,2629,2409,2221,2575,2527,3004
EBITDA-CapEx,829,949,1057,2341,1997,1592,1184,1676,1505,2999
Operating Income (Loss),970,1069,1050,1705,2018,1788,1575,1888,1811,2236
