,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,14780,15683,17209,18436,19129,21995,3786,42604,41548,53539
ST Debt,2063,633,1179,2216,1376,21995,2056,4108,7106,4554
LT Debt,12717,15050,16030,16220,17753,0,1730,38496,34442,48985
Total Debt/EBITDA,3.85,3.21,4.18,3.74,3.29,4.31,0.83,7.78,7.49,9.03
Net Debt/EBITDA,3.77,3.18,4.15,3.70,3.22,3.98,-0.02,7.38,7.23,8.66
Total Debt/EBIT,8.39,6.40,11.41,8.47,6.47,10.62,2.82,21.24,19.41,25.81
Net Debt/EBIT,8.22,6.34,11.33,8.39,6.32,9.82,-0.05,20.13,18.73,24.75
EBITDA to Interest Expense,5.37,6.65,5.33,5.95,6.54,5.50,4.90,4.35,3.46,3.09
EBITDA-CapEx/Interest Expense,-1.91,0.07,-1.36,-0.94,0.19,-1.51,-1.86,-1.76,-1.34,-1.91
EBIT to Interest Expense,2.46,3.34,1.95,2.63,3.33,2.23,1.44,1.59,1.34,1.08
Interest Expense,715,734,773,829,888,929,934,1260,1601,1917
Common Equity/Total Assets,25.70,26.17,26.18,26.17,28.27,16.44,6.04,21.49,-2.83,21.36
Long-Term Debt/Equity (%),87.14,94.06,95.26,89.16,91.17,0,32.11,181.13,134.49,212.29
Long-Term Debt/Capital (%),43.37,47.52,47.09,44.27,45.98,0,18.84,60.02,88.01,61.90
Long-Term Debt/Total Assets (%),22.87,25.03,25.31,23.65,26.10,0,2.03,39.34,33.38,41.29
Total Debt/Equity (%),101.27,98.02,102.26,101.34,98.24,170.46,70.27,200.46,162.23,232.02
Total Debt/Capital (%),50.40,49.52,50.55,50.32,49.55,63.01,41.22,66.42,106.17,67.65
Total Debt/Total Assets (%),26.58,26.08,27.17,26.88,28.13,28.57,4.44,43.54,40.27,45.13
Net Debt to Equity,99.25,97.08,101.53,100.37,95.93,157.54,-1.30,189.99,156.60,222.45
Net Debt/Capital (%),49.90,49.28,50.37,50.08,48.95,61.15,-0.92,63.43,102.92,65.47
EBITDA,3839,4883,4120,4932,5810,5107,4575,5475,5544,5930
EBITDA-CapEx,-1368,50,-1053,-777,169,-1407,-1738,-2215,-2145,-3654
Operating Income (Loss),1762,2450,1508,2177,2956,2071,1341,2006,2141,2074
