,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.97,17.69,29.86,21.77,13.94,0,0,0,0,17.95
Price/Earnings Average,23.60,14.94,29.26,21.42,19.88,-3.14,-1.03,-10.65,-211.38,13.92
Price/Earnings High,26.45,18.00,33.34,23.44,22.26,-3.73,-1.74,-17.49,-246.37,18.20
Price/Earnings Low,21.77,12.85,26.21,18.14,12.94,-1.30,-0.24,-5.96,-160.36,10.64
Price/Book Value,1.29,1.64,1.60,1.72,1.20,0.98,1.11,1.16,-8.19,1.42
Price/Book Value Average,1.38,1.39,1.57,1.69,1.71,1.71,1.54,1.05,-7.37,1.10
Price/Book Value High,1.55,1.67,1.79,1.85,1.92,2.03,2.59,1.73,-8.59,1.44
Price/Book Value Low,1.28,1.19,1.40,1.43,1.11,0.71,0.37,0.59,-5.59,0.84
Price/Tangible Book Value,1.26,1.61,1.58,1.69,1.19,0.96,1.06,1.17,0.95,1.56
Price/Tangible Book Value Average,1.35,1.36,1.54,1.67,1.69,1.68,1.47,1.06,0.85,1.21
Price/Tangible Book Value High,1.52,1.64,1.76,1.82,1.89,1.99,2.47,1.73,0.99,1.58
Price/Tangible Book Value Low,1.25,1.17,1.38,1.41,1.10,0.70,0.35,0.59,0.65,0.93
Price/Sales,1.15,1.49,1.55,1.72,1.34,0.74,0.33,0.84,1.16,1.49
Price/Sales Average,1.23,1.25,1.52,1.69,1.91,1.28,0.46,0.76,1.04,1.16
Price/Sales High,1.38,1.51,1.73,1.85,2.14,1.52,0.78,1.25,1.22,1.51
Price/Sales Low,1.14,1.08,1.36,1.43,1.24,0.53,0.11,0.43,0.79,0.88
Price/Cash Flow,5.22,6.91,6.95,6.88,3.84,2.60,1.18,-0.81,9.79,8.68
Price/Cash Flow Average,5.61,5.83,6.81,6.77,5.47,4.53,1.64,-0.74,8.81,6.73
Price/Cash Flow High,6.28,7.03,7.76,7.41,6.13,5.38,2.76,-1.21,10.27,8.81
Price/Cash Flow Low,5.17,5.02,6.10,5.73,3.56,1.88,0.39,-0.41,6.68,5.15
Price/Free Cash Flow,2.08,3.00,2.94,3.01,1.98,1.10,0.51,-1.37,2.36,2.61
Price/Free Cash Flow Average,2.23,2.53,2.88,2.96,2.82,1.91,0.71,-1.24,2.13,2.02
Price/Free Cash Flow High,2.50,3.05,3.29,3.24,3.16,2.27,1.20,-2.03,2.48,2.64
Price/Free Cash Flow Low,2.06,2.18,2.58,2.51,1.84,0.79,0.17,-0.69,1.61,1.54
EV/Sales,2.12,2.44,2.61,2.79,2.45,1.97,0.48,3.63,3.19,4.11
EV/Sales Average,2.21,2.20,2.57,2.76,3.02,2.52,0.61,3.51,3.07,3.74
EV/Sales High,2.36,2.46,2.79,2.93,3.25,2.76,0.92,4.28,3.25,4.13
EV/Sales Low,2.11,2.02,2.41,2.50,2.35,1.76,0.25,2.98,2.82,3.43
EV/EBITDA,8.63,8.52,10.65,10.00,7.23,6.46,1.79,12.26,11.88,15.03
EV/EBITDA Average,8.99,7.70,10.52,9.90,8.92,8.27,2.27,11.83,11.45,13.66
EV/EBITDA High,9.61,8.62,11.40,10.48,9.60,9.06,3.45,14.43,12.09,15.11
EV/EBITDA Low,8.59,7.07,9.86,8.96,6.95,5.79,0.95,10.05,10.51,12.55
EV/EBIT,18.80,16.99,29.09,22.65,14.21,15.94,6.10,33.46,30.76,42.97
EV/EBIT Average,19.58,15.34,28.74,22.43,17.53,20.39,7.75,32.30,29.64,39.06
EV/EBIT High,20.93,17.17,31.14,23.74,18.87,22.35,11.78,39.40,31.31,43.22
EV/EBIT Low,18.71,14.10,26.94,20.30,13.65,14.27,3.24,27.43,27.21,35.89
Last Price,40.27,54.28,53.92,60.77,44.83,23.89,10.80,12.34,12.07,16.26
High Price,48.50,55.24,60.21,65.43,71.57,49.42,25.19,18.34,12.66,16.49
Low Price,39.91,39.42,47.33,50.65,41.61,17.26,3.55,6.25,8.24,9.64
Enterprise Value,33126,41617,43868,49315,42009,33010,8184,67121,65857,89118
Enterprise Value Average,34495,37594,43335,48824,51831,42223,10398,64795,63458,81015
Enterprise Value High,36885,42073,46963,51677,55773,46294,15799,79029,67028,89628
Enterprise Value Low,32962,34545,40626,44185,40351,29560,4347,55034,58253,74436
