,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,18390,25833,26530,30804,23077,12431,5716,24491,23964,36061
- Cash & Cash Equivalents,296,151,123,177,449,1668,1570,484,165,734
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,258,258,0
+ Minority/Non Controlling Interest,252,252,252,252,252,252,252,252,252,252
+ Total Debt,14780,15683,17209,18436,19129,21995,3786,42604,41548,53539
Enterprise Value,33126,41617,43868,49315,42009,33010,8184,67121,65857,89118
Total Capital,29324,31672,34044,36637,38609,34907,9184,64142,39133,79136
Total Debt/Capital (%),50.40,49.52,50.55,50.32,49.55,63.01,41.22,66.42,106.17,67.65
Total Debt / EV,0.45,0.38,0.39,0.37,0.46,0.67,0.46,0.63,0.63,0.60
EV/Sales,2.12,2.44,2.61,2.79,2.45,1.97,0.48,3.63,3.19,4.11
EV/EBITDA,8.63,8.52,10.65,10.00,7.23,6.46,1.79,12.26,11.88,15.03
EV/EBIT,18.80,16.99,29.09,22.65,14.21,15.94,6.10,33.46,30.76,42.97
EV/Cash Flow to Firm,8.35,9.75,9.64,9.47,6.31,6.14,1.50,0,29.14,8.08
EV/Free Cash Flow to Firm,3.61,4.57,4.51,4.52,3.42,2.78,0.69,0,6.62,4.32
Diluted Market Cap,17920,25512,26259,30446,22998,12351,5702,15511,23959,34666
Diluted Enterprise Value,32656,41296,43597,48957,41930,32930,8170,58141,65852,87723
EV per Share,72.54,87.45,89.16,97.29,81.61,63.44,15.46,33.82,33.17,40.18
TTM Sales,15598,17090,16833,17666,17135,16759,17129,18469,20642,21680
TTM EBITDA,3839,4883,4120,4932,5810,5107,4575,5475,5544,5930
TTM Operating Income,1762,2450,1508,2177,2956,2071,1341,2006,2141,2074
TTM Cash Flow to Firm,3967,4270,4550,5207,6656,5379,5462,-17303,2260,11027
TTM Free Cash Flow to Firm,9174,9103,9723,10916,12297,11893,11775,-9613,9949,20611
