,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,12786,16498,13038,14179,13933,13938,15413,14379,19817,24455
- Cash & Cash Equivalents,197,138,212,243,315,334,277,990,715,653
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,10,11,13,14,52,22,21,13,13,14
+ Total Debt,765,765,625,875,3245,3143,4183,3466,3199,4165
Enterprise Value,13364,17137,13464,14825,16916,16770,19339,16869,22314,27980
Total Capital,4521,4798,4715,5095,7562,7652,8921,7604,7440,8862
Total Debt/Capital (%),16.91,15.95,13.26,17.17,42.91,41.08,46.89,45.59,42.99,47.00
Total Debt / EV,0.06,0.04,0.05,0.06,0.19,0.19,0.22,0.21,0.14,0.15
EV/Sales,0.95,1.12,0.88,0.97,1.04,0.90,1.10,1.02,1.18,1.27
EV/EBITDA,11.34,13.54,10.64,12.13,14.37,12.41,15.25,13.55,15.35,14.26
EV/EBIT,12.80,15.33,11.98,13.80,16.76,15.11,19.13,17.36,19.19,17.33
EV/Cash Flow to Firm,12.44,21.26,11.48,15.45,20.13,13.72,20.06,8.19,17.10,18.38
EV/Free Cash Flow to Firm,11.15,18.75,10.50,13.23,16.96,11.53,15.57,7.62,14.20,15.03
Diluted Market Cap,12948,16634,13247,14312,14033,14063,15523,14455,20102,24694
Diluted Enterprise Value,13525,17273,13673,14958,17015,16894,19450,16944,22598,28220
EV per Share,86.91,111.92,89.71,99.89,115.34,114.91,133.03,116.86,156.94,198.52
TTM Sales,14078,15342,15280,15340,16309,18735,17522,16537,18871,22096
TTM EBITDA,1178,1266,1265,1222,1177,1351,1268,1245,1454,1962
TTM Operating Income,1044,1118,1124,1074,1009,1110,1011,972,1163,1614
TTM Cash Flow to Firm,1074,806,1173,960,840,1222,964,2060,1305,1523
TTM Free Cash Flow to Firm,1198,914,1283,1120,997,1454,1242,2213,1571,1862
