,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,137609,179045,190884,198533,208357,214319,231051,238228,263966,276711
+ Sales & Services Revenue,137609,179045,190884,198533,208357,214319,231051,238228,263966,276711
- Cost of Revenue,129300,167634,179468,187262,197173,202565,219028,226080,250836,264353
+ Cost of Goods & Services,129300,167634,179468,187262,197173,202565,219028,226080,250836,264353
Gross Profit,8309,11411,11416,11271,11184,11754,12023,12148,13130,12358
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,5874,8293,7668,7801,8263,8474,9264,8849,10537,7776
"+ Selling, General & Admin",5874,8293,7668,7801,8138,8403,9168,8849,10537,7776
+ Research & Development,456,392,392,341,125,71,96,0,0,0
+ Other Operating Expense,-456,-392,-392,-341,0,0,0,0,0,0
Operating Income (Loss),2435,3118,3748,3470,2921,3280,2759,3299,2593,4582
- Non-Operating (Income) Loss,339,461,498,-3421,2682,2670,1615,8333,665,-48
"+ Interest Expense, Net",280,354,335,279,235,225,200,205,168,141
+ Interest Expense,303,374,353,308,283,264,249,217,178,248
- Interest Income,23,20,18,29,48,39,49,12,10,107
+ Other Non-Op (Income) Loss,59,107,163,-3700,2447,2445,1415,8128,497,-189
Pretax Income,2096,2657,3250,6891,239,610,1144,-5034,1928,4630
- Income Tax Expense (Benefit),742,815,908,1614,-53,356,18,-695,636,905
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1354,1842,2342,5277,292,254,1126,-4339,1292,3725
- Net Extraordinary Losses (Gains),86,433,136,290,455,441,446,399,351,327
+ Discontinued Operations,-96,-299,-32,-124,5,1,-6,-1,-5,-3
+ Extraord. & Accounting Changes,182,732,168,414,450,440,452,400,356,330
Income (Loss) Incl. MI,1268,1409,2206,4987,-163,-187,680,-4738,941,3398
- Minority Interest,5,-67,-52,-83,-230,-221,-220,-199,-173,-162
"Net Income, GAAP",1263,1476,2258,5070,67,34,900,-4539,1114,3560
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1263,1476,2258,5070,67,34,900,-4539,1114,3560
Basic Weighted Avg Shares,229,232,230,221,208,196,181,161,152,141
"Basic EPS, GAAP",5.52,6.36,9.82,22.94,0.32,0.17,4.98,-28.26,7.31,25.23
Basic EPS from Cont Ops,5.91,7.94,10.18,23.88,1.40,1.29,6.23,-27.02,8.48,26.40
Diluted Weighted Avg Shares,233,235,233,223,209,197,182,161,154,142
"Diluted EPS, GAAP",5.42,6.28,9.69,22.74,0.32,0.17,4.96,-28.26,7.23,25.04
Diluted EPS from Cont Ops,5.81,7.84,10.05,23.66,1.40,1.29,6.20,-27.02,8.38,26.20
EBITDA,3139,4135,4633,4380,3872,4229,3681,4186,3353,5190
EBITDA Margin (%),2.28,2.31,2.43,2.21,1.86,1.97,1.59,1.76,1.27,1.88
EBITA,2435,3118,3748,3470,2921,3280,2759,3299,2593,4582
EBIT,2435,3118,3748,3470,2921,3280,2759,3299,2593,4582
Gross Margin (%),6.04,6.37,5.98,5.68,5.37,5.48,5.20,5.10,4.97,4.47
Operating Margin (%),1.77,1.74,1.96,1.75,1.40,1.53,1.19,1.38,0.98,1.66
Profit Margin (%),0.92,0.82,1.18,2.55,0.03,0.02,0.39,-1.91,0.42,1.29
Sales per Employee,1927297,2543253,2807118,2545295,2671244,2678988,2888138,3134579,3519547,5425706
Dividend per Share,0.93,0.98,1.06,1.14,1.26,1.49,1.63,1.72,1.82,2.07
Depreciation Expense,704,1017,885,910,951,949,922,887,760,608
