,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,24598,23925,23459,22743,23565,24521,25079,23868,25097,28768
+ Sales & Services Revenue,24598,23925,23459,22743,23565,24521,25079,23868,25097,28768
- Cost of Revenue,15094,14323,13728,12975,12770,13991,13519,12299,13002,15792
+ Cost of Goods & Services,15094,14323,13728,12975,12770,13991,13519,12299,13002,15792
Gross Profit,9504,9602,9731,9768,10795,10530,11560,11569,12095,12976
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,4107,4279,4279,4436,4760,5354,5855,6042,6379,6552
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,4107,4279,4279,4436,4760,5354,5855,6042,6379,6552
Operating Income (Loss),5397,5323,5452,5332,6035,5176,5705,5527,5716,6424
- Non-Operating (Income) Loss,1477,1189,1315,1598,1769,2103,1608,4688,1952,2171
"+ Interest Expense, Net",1520,1565,1575,1895,1973,2074,2173,2130,2264,2412
+ Interest Expense,1546,1622,1613,1916,1986,2094,2204,2162,2280,2439
- Interest Income,26,57,38,21,13,20,31,32,16,27
+ Other Non-Op (Income) Loss,-43,-376,-260,-297,-204,29,-565,2558,-312,-241
Pretax Income,3920,4134,4137,3734,4266,3073,4097,839,3764,4253
- Income Tax Expense (Benefit),1261,1669,1326,1156,1196,448,519,-236,192,342
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2659,2465,2811,2578,3070,2625,3578,1075,3572,3911
- Net Extraordinary Losses (Gains),5,588,10,433,16,-63,-347,-597,-665,1161
+ Discontinued Operations,17,-576,20,-419,-6,19,-7,7,7,-1323
+ Extraord. & Accounting Changes,-12,1164,-10,852,22,-82,-340,-604,-672,2484
Income (Loss) Incl. MI,2654,1877,2801,2145,3054,2688,3925,1672,4237,2750
- Minority Interest,-11,-6,-15,-7,-5,22,177,295,329,81
"Net Income, GAAP",2665,1883,2816,2152,3059,2666,3748,1377,3908,2669
- Preferred Dividends,0,0,0,0,0,0,41,107,106,106
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2665,1883,2816,2152,3059,2666,3707,1270,3802,2563
Basic Weighted Avg Shares,706,707,694,691,700,708,729,737,769,770
"Basic EPS, GAAP",3.77,2.66,4.06,3.11,4.37,3.77,5.09,1.72,4.94,3.33
Basic EPS from Cont Ops,3.77,3.49,4.05,3.73,4.39,3.71,4.91,1.46,4.64,5.08
Diluted Weighted Avg Shares,706,707,694,691,700,708,729,738,769,770
"Diluted EPS, GAAP",3.77,2.66,4.06,3.11,4.37,3.77,5.09,1.72,4.94,3.33
Diluted EPS from Cont Ops,3.77,3.49,4.05,3.73,4.39,3.71,4.91,1.46,4.64,5.08
EBITDA,8626,8830,9065,9212,10081,9872,10881,11013,11379,12267
EBITDA Margin (%),35.07,36.91,38.64,40.50,42.78,40.26,43.39,46.14,45.34,42.64
EBITA,5818,5764,5921,5918,6554,5798,6333,6308,6389,7181
EBIT,5397,5323,5452,5332,6035,5176,5705,5527,5716,6424
Gross Margin (%),38.64,40.13,41.48,42.95,45.81,42.94,46.09,48.47,48.19,45.11
Operating Margin (%),21.94,22.25,23.24,23.44,25.61,21.11,22.75,23.16,22.78,22.33
Profit Margin (%),10.83,7.87,12.00,9.46,12.98,10.87,14.94,5.77,15.57,9.28
Sales per Employee,880135,844094,803721,789742,810908,815112,871010,866824,909147,1032629
Dividend per Share,3.10,3.16,3.25,3.37,3.50,3.49,3.66,3.82,4.05,4.13
Depreciation Expense,2808,3066,3144,3294,3527,4074,4548,4705,4990,5086
