,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1809,2063,2045,2313,2300,2815,4805,6461,7461,7698
ST Debt,278,47,42,53,348,82,160,161,709,760
LT Debt,1530,2016,2003,2260,1952,2733,4646,6301,6752,6938
Total Debt/EBITDA,3.79,4.00,3.76,3.86,4.21,4.21,6.27,-5.53,-2672.10,6.69
Net Debt/EBITDA,1.07,1.32,1.36,1.31,0.87,0.66,1.09,-2.03,-303.01,0.26
Total Debt/EBIT,16.77,13.97,13.98,11.86,25.43,9.95,14.90,-3.91,-17.80,11.00
Net Debt/EBIT,4.73,4.61,5.07,4.03,5.25,1.57,2.60,-1.43,-2.02,0.42
EBITDA to Interest Expense,4.27,4.85,5.28,5.62,5.12,4.83,4.87,-5.15,-0.01,4.13
EBITDA-CapEx/Interest Expense,3.06,3.51,3.90,3.93,2.78,2.84,2.54,-6.13,-0.58,2.86
EBIT to Interest Expense,0.97,1.39,1.42,1.83,0.85,2.04,2.05,-7.29,-1.48,2.51
Interest Expense,112,106,103,107,107,139,158,227,282,278
Common Equity/Total Assets,-16.71,-17.38,-17.43,-15.84,-14.36,-11.97,-8.63,-25.26,-23.09,-18.04
Long-Term Debt/Equity (%),92.71,121.98,117.07,133.19,117.41,163.44,242.79,4542.83,1857.54,908.63
Long-Term Debt/Capital (%),139.05,146.23,138.53,124.70,114.56,115.26,100.43,143.29,132.88,118.39
Long-Term Debt/Total Assets (%),26.93,33.66,32.53,33.41,26.02,32.16,42.33,59.50,46.88,42.15
Total Debt/Equity (%),109.57,124.85,119.55,136.34,138.31,168.35,251.14,4658.60,2052.60,1008.20
Total Debt/Capital (%),164.34,149.68,141.46,127.64,134.96,118.73,103.88,146.94,146.83,131.36
Total Debt/Total Assets (%),31.83,34.46,33.22,34.20,30.65,33.13,43.78,61.02,51.80,46.77
Net Debt to Equity,30.88,41.23,43.37,46.36,28.54,26.52,43.83,1709.28,232.76,38.90
Net Debt/Capital (%),-256.78,-19579.63,520.70,275.37,-391.97,-82893.46,38.91,127.50,430.78,116.95
EBITDA,477,516,544,599,546,669,766,-1168,-3,1150
EBITDA-CapEx,341,373,401,419,297,394,401,-1390,-163,797
Operating Income (Loss),108,148,146,195,90,283,322,-1653,-419,700
