,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3955,5348,5018,5428,8858,10137,15218,16257,26896,16128
- Cash & Cash Equivalents,1299,1382,1303,1527,1825,2372,2470,2538,4885,5606
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,242,356,474,571,482,573,768,610,946,1131
+ Total Debt,1809,2063,2045,2313,2300,2815,4805,6461,7461,7698
Enterprise Value,4707,6385,6233,6785,9814,11153,18321,20791,30418,19351
Total Capital,1101,1379,1446,1812,1704,2371,4626,4397,5081,5860
Total Debt/Capital (%),164.34,149.68,141.46,127.64,134.96,118.73,103.88,146.94,146.83,131.36
Total Debt / EV,0.38,0.32,0.33,0.34,0.23,0.25,0.26,0.31,0.25,0.40
EV/Sales,0.73,0.93,0.86,0.81,0.95,1.03,1.59,11.17,4.85,1.16
EV/EBITDA,9.87,12.38,11.47,11.33,17.98,16.66,23.90,0,0,16.83
EV/EBIT,43.65,43.23,42.60,34.78,108.53,39.42,56.81,0,0,27.64
EV/Cash Flow to Firm,3.92,16.77,139.02,10.57,18.36,10.75,32.12,0,14.75,9.41
EV/Free Cash Flow to Firm,3.52,12.19,33.27,8.25,12.52,8.50,19.57,0,13.69,8.03
Diluted Market Cap,3843,5286,4980,5375,8724,10007,14960,15829,26000,16149
Diluted Enterprise Value,4594,6323,6196,6732,9680,11024,18063,20363,29522,19372
EV per Share,23.58,31.73,30.78,33.25,47.17,53.08,85.73,95.37,135.39,83.68
TTM Sales,6479,6867,7246,8355,10337,10788,11548,1861,6268,16681
TTM EBITDA,477,516,544,599,546,669,766,-1168,-3,1150
TTM Operating Income,108,148,146,195,90,283,322,-1653,-419,700
TTM Cash Flow to Firm,1200,381,45,642,535,1037,570,-859,2062,2058
TTM Free Cash Flow to Firm,1336,524,187,822,784,1312,936,-637,2222,2411
