,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,200,201,202,204,208,210,214,218,225,231
Diluted Weighted Avg Shares,194,199,201,202,205,207,210,212,217,232
Basic Weighted Avg Shares,194,199,201,202,205,207,210,212,217,225
Revenue per Share,33.41,34.53,36.05,41.35,50.45,52.00,54.97,8.77,28.86,74.20
EBITDA per Share,2.46,2.59,2.70,2.96,2.66,3.23,3.65,-5.50,-0.01,5.12
Operating Income per Share,0.56,0.74,0.73,0.97,0.44,1.36,1.53,-7.79,-1.93,3.11
"Basic EPS, GAAP",-0.22,-0.49,-0.33,-0.23,-0.48,-0.09,-0.02,-8.12,-3.09,0.66
Basic EPS from Cont Ops,-0.19,-0.53,-0.08,0.10,0.04,0.44,0.56,-8.61,-2.80,1.82
"Diluted EPS, GAAP",-0.22,-0.49,-0.33,-0.23,-0.48,-0.09,-0.02,-8.12,-3.09,0.64
Diluted EPS from Cont Ops,-0.19,-0.53,-0.08,0.10,0.04,0.44,0.56,-8.61,-2.80,1.77
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,2.15,1.35,1.49,2.96,3.04,4.54,2.24,-5.10,8.20,8.15
Free Cash Flow per Basic Share,1.45,0.64,0.78,2.07,1.82,3.21,0.49,-6.15,7.46,6.58
Cash & Equivalents per Share,6.51,6.87,6.44,7.48,8.77,11.29,11.56,11.64,21.74,24.24
Book Value per Share,-4.76,-5.17,-5.30,-5.25,-5.18,-4.84,-4.43,-12.27,-14.80,-12.84
Tangible Book Value per Share,-4.36,-4.37,-5.14,-6.03,-5.72,-5.62,-6.20,-14.75,-16.12,-13.77
