,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.57,6.17,5.16,5.41,5.29,5.26,5.20,4.20,5.10,5.08
Days Sales Outstanding,55.54,59.16,70.71,67.49,69.06,69.44,70.15,86.90,71.55,71.85
Inventory Turnover,12.98,13.59,10.28,10.46,10.91,10.73,10.16,7.89,8.50,7.89
Days Inventory Outstanding,28.11,26.86,35.50,34.89,33.45,34.02,35.92,46.27,42.95,46.29
Accounts Payable Turnover,5.26,4.53,3.85,3.80,3.79,3.77,3.93,4.04,5.29,5.18
Accounts Payable Turnover Days,69.38,80.62,94.81,96.06,96.29,96.90,92.93,90.46,69.05,70.43
Cash Conversion Cycle,14.27,5.39,11.39,6.32,6.22,6.56,13.14,42.71,45.44,47.71
Inventory to Cash Days,27.42,32.30,35.21,32.59,35.61,35.42,34.23,40.62,28.60,25.57
Inventories,458,506,724,641,766,781,807,1286,1534,1687
Raw Materials,280,320,413,379,470,485,502,827,1057,1203
Work In Process,78,89,103,103,127,114,113,150,175,176
Finished Goods,116,116,222,175,183,199,207,324,327,333
Other Inventory,0,0,0,0,0,0,0,0,0,0
