,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,11342,9777,8329,7332,8834,16523,17255,35548,34615,30610
ST Debt,1547,1216,1563,1131,2242,2483,3088,2410,2475,3073
LT Debt,9795,8561,6766,6201,6592,14040,14167,33138,32140,27537
Total Debt/EBITDA,2.08,2.08,0.86,0.83,1.08,2.18,1.88,-18.34,8.96,5.42
Net Debt/EBITDA,1.56,1.64,0.66,0.52,0.86,1.08,0.90,-10.76,4.91,3.50
Total Debt/EBIT,2.98,3.35,1.06,1.05,1.48,3.14,2.61,-8.36,18.54,8.65
Net Debt/EBIT,2.24,2.63,0.81,0.66,1.18,1.56,1.25,-4.91,10.17,5.59
EBITDA to Interest Expense,6.41,7.22,20.11,22.82,20.71,24.41,30.56,-2.09,3.02,5.48
EBITDA-CapEx/Interest Expense,3.39,3.76,13.99,14.08,10.88,7.80,14.16,-4.13,0.48,-0.70
EBIT to Interest Expense,4.46,4.50,16.29,17.92,15.07,16.93,21.99,-4.57,1.46,3.44
Interest Expense,852,650,481,388,396,311,301,929,1279,1029
Common Equity/Total Assets,5.84,6.40,14.35,15.42,18.08,16.66,19.30,-0.59,-0.20,1.62
Long-Term Debt/Equity (%),84.13,97.14,62.36,50.57,47.39,102.65,91.76,2449.22,884.42,426.53
Long-Term Debt/Capital (%),68.06,64.69,42.41,40.70,35.69,52.86,47.69,94.36,93.25,86.65
Long-Term Debt/Total Assets (%),18.75,15.85,12.73,12.10,12.37,23.30,21.95,45.99,44.35,38.10
Total Debt/Equity (%),97.41,110.94,76.76,59.79,63.51,120.81,111.76,2627.35,952.53,474.13
Total Debt/Capital (%),78.81,73.88,52.21,48.13,47.83,62.21,58.08,101.22,100.43,96.32
Total Debt/Total Assets (%),21.71,18.10,15.68,14.30,16.58,27.41,26.74,49.34,47.76,42.35
Net Debt to Equity,72.99,87.25,58.59,37.27,50.47,60.16,53.61,1541.02,522.48,306.13
Net Debt/Capital (%),73.59,68.99,45.47,36.64,42.15,32.92,30.86,77.76,71.56,69.31
EBITDA,5460,4693,9672,8854,8201,7593,9199,-1938,3865,5644
EBITDA-CapEx,2892,2444,6727,5463,4310,2425,4263,-3837,618,-722
Operating Income (Loss),3802,2922,7837,6952,5966,5264,6618,-4250,1867,3537
