,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,23151,40627,39850,35945,39603,34120,37705,25885,24984,21072
- Cash & Cash Equivalents,2844,2088,1972,2762,1814,1565,2882,8307,7933,3266
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,11342,9777,8329,7332,8834,16523,17255,35548,34615,30610
Enterprise Value,30690,47099,44742,40028,45798,48875,52078,47337,48280,45148
Total Capital,14391,13233,15952,15235,18470,26562,29709,35120,34467,31780
Total Debt/Capital (%),78.81,73.88,52.21,48.13,47.83,62.21,58.08,101.22,100.43,96.32
Total Debt / EV,0.37,0.21,0.19,0.18,0.19,0.34,0.33,0.75,0.72,0.68
EV/Sales,0.81,1.17,1.10,1.01,1.11,1.10,1.11,2.77,1.61,0.89
EV/EBITDA,5.62,10.04,4.63,4.52,5.58,6.44,5.66,0,12.49,8.00
EV/EBIT,8.07,16.12,5.71,5.76,7.68,9.28,7.87,0,25.86,12.76
EV/Cash Flow to Firm,3.81,8.81,5.44,5.37,8.51,6.74,6.01,0,11.60,6.38
EV/Free Cash Flow to Firm,2.89,6.20,4.00,3.69,4.94,3.94,3.83,0,6.52,3.36
Diluted Market Cap,23329,41599,41141,37138,40515,34825,38305,25796,25025,21063
Diluted Enterprise Value,31827,49288,47498,41708,47535,49783,52678,53037,51707,48407
EV per Share,36.04,57.07,57.45,54.78,64.76,71.88,81.02,74.17,75.44,70.40
TTM Sales,37773,40362,40704,39639,41138,44438,47007,17095,29899,50582
TTM EBITDA,5460,4693,9672,8854,8201,7593,9199,-1938,3865,5644
TTM Operating Income,3802,2922,7837,6952,5966,5264,6618,-4250,1867,3537
TTM Cash Flow to Firm,8058,5347,8231,7461,5379,7252,8669,-3055,4163,7073
TTM Free Cash Flow to Firm,10626,7596,11176,10852,9270,12420,13605,-1156,7410,13439
