,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,2.19,62.45,9.01,8.45,12.36,8.81,8.01,0,88.68,15.91
Price/Earnings Average,1.61,47.66,8.12,7.40,11.03,9.57,7.55,-1.80,97.29,17.16
Price/Earnings High,2.37,62.95,9.29,9.06,12.54,10.77,8.66,-3.21,118.75,22.40
Price/Earnings Low,0.96,34.58,6.09,5.60,9.67,8.41,6.16,-0.90,75.87,13.17
Price/Book Value,7.59,11.76,5.23,4.55,4.11,3.40,3.03,-60.48,-168.81,18.01
Price/Book Value Average,5.58,8.97,4.71,3.99,3.67,3.69,2.85,-52.12,-185.21,19.43
Price/Book Value High,8.22,11.85,5.39,4.88,4.17,4.15,3.27,-93.16,-226.06,25.36
Price/Book Value Low,3.34,6.51,3.54,3.01,3.22,3.24,2.33,-26.11,-144.43,14.91
Price/Tangible Book Value,-8.24,-7.28,-10.47,-15.13,-54.18,-36.57,76.64,-1.80,-2.06,-2.27
Price/Tangible Book Value Average,-6.05,-5.55,-9.43,-13.27,-48.35,-39.73,72.24,-1.55,-2.26,-2.45
Price/Tangible Book Value High,-8.92,-7.33,-10.80,-16.23,-54.99,-44.69,82.88,-2.77,-2.76,-3.19
Price/Tangible Book Value Low,-3.63,-4.03,-7.08,-10.03,-42.38,-34.91,58.89,-0.78,-1.76,-1.88
Price/Sales,0.61,1.02,1.00,0.93,0.96,0.78,0.81,1.51,0.83,0.41
Price/Sales Average,0.45,0.78,0.90,0.82,0.86,0.85,0.77,1.30,0.91,0.45
Price/Sales High,0.66,1.03,1.03,1.00,0.98,0.95,0.88,2.32,1.11,0.58
Price/Sales Low,0.27,0.56,0.68,0.62,0.75,0.74,0.62,0.65,0.71,0.34
Price/Cash Flow,5.13,8.32,5.14,5.13,7.69,4.94,4.53,-6.80,7.61,3.29
Price/Cash Flow Average,3.77,6.35,4.63,4.49,6.87,5.37,4.27,-5.86,8.35,3.55
Price/Cash Flow High,5.55,8.39,5.31,5.50,7.81,6.04,4.90,-10.48,10.19,4.64
Price/Cash Flow Low,2.26,4.61,3.48,3.40,6.02,4.72,3.48,-2.94,6.51,2.73
Price/Free Cash Flow,3.30,5.78,3.78,3.50,4.48,2.86,2.86,-13.62,3.84,1.65
Price/Free Cash Flow Average,2.42,4.41,3.41,3.07,4.00,3.11,2.70,-11.74,4.22,1.79
Price/Free Cash Flow High,3.57,5.83,3.90,3.76,4.55,3.49,3.10,-20.98,5.15,2.33
Price/Free Cash Flow Low,1.45,3.20,2.56,2.32,3.51,2.73,2.20,-5.88,3.29,1.37
EV/Sales,0.81,1.17,1.10,1.01,1.11,1.10,1.11,2.77,1.61,0.89
EV/Sales Average,0.68,0.96,1.04,0.91,1.03,1.17,1.06,2.90,1.81,0.99
EV/Sales High,0.89,1.21,1.17,1.09,1.15,1.27,1.17,3.93,2.01,1.13
EV/Sales Low,0.49,0.75,0.82,0.72,0.92,1.07,0.92,2.25,1.61,0.89
EV/EBITDA,5.62,10.04,4.63,4.52,5.58,6.44,5.66,0,12.49,8.00
EV/EBITDA Average,4.67,8.24,4.37,4.07,5.17,6.85,5.43,-25.57,14.00,8.87
EV/EBITDA High,6.15,10.36,4.91,4.87,5.76,7.46,6.00,-34.63,15.56,10.10
EV/EBITDA Low,3.42,6.43,3.44,3.21,4.63,6.26,4.71,-19.82,12.43,7.94
EV/EBIT,8.07,16.12,5.71,5.76,7.68,9.28,7.87,0,25.86,12.76
EV/EBIT Average,6.71,13.24,5.39,5.19,7.10,9.88,7.54,-11.66,28.97,14.16
EV/EBIT High,8.83,16.65,6.06,6.20,7.91,10.76,8.33,-15.79,32.21,16.12
EV/EBIT Low,4.92,10.33,4.25,4.08,6.37,9.03,6.55,-9.04,25.74,12.66
Last Price,27.19,49.23,51.17,49.19,56.00,50.18,58.66,40.56,39.04,32.86
High Price,29.44,49.62,52.77,52.76,56.84,61.32,63.44,62.48,52.28,46.27
Low Price,11.97,27.26,34.61,32.60,43.81,47.90,45.08,17.51,33.40,27.20
Enterprise Value,30690,47099,44742,40028,45798,48875,52078,47337,48280,45148
Enterprise Value Average,25506,38693,42255,36074,42366,52025,49913,49549,54093,50078
Enterprise Value High,33564,48638,47453,43124,47217,56652,55150,67115,60140,57015
Enterprise Value Low,18690,30186,33311,28392,38002,47527,43349,38416,48057,44786
