,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,633,640,602,556,542,518,504,501,471,460
Diluted Weighted Avg Shares,642,640,633,583,551,533,516,505,493,465
Basic Weighted Avg Shares,635,635,628,578,548,529,511,501,488,462
Revenue per Share,114.31,114.41,117.55,120.32,132.75,142.56,152.89,186.90,217.18,236.14
EBITDA per Share,9.54,10.50,11.35,12.58,12.18,12.46,14.21,18.03,23.74,14.17
Operating Income per Share,6.04,7.15,7.82,8.60,7.71,7.78,9.12,13.06,18.33,8.33
"Basic EPS, GAAP",3.10,-2.58,5.36,4.74,5.32,5.56,6.42,8.73,14.23,6.02
Basic EPS from Cont Ops,3.10,3.86,5.29,4.62,5.31,5.54,6.40,8.73,14.23,6.02
"Diluted EPS, GAAP",3.07,-2.56,5.31,4.70,5.29,5.51,6.36,8.64,14.10,5.98
Diluted EPS from Cont Ops,3.07,3.83,5.25,4.58,5.28,5.50,6.34,8.64,14.10,5.98
Dividend per Share,1.58,1.90,2.17,2.33,2.44,2.53,2.60,2.68,3.17,3.97
Cash Flow per Share,10.27,6.99,9.31,9.41,12.64,11.30,13.93,21.02,17.67,8.70
Free Cash Flow per Basic Share,4.83,4.18,7.02,6.73,8.01,4.65,8.01,15.73,10.41,-3.27
Cash & Equivalents per Share,1.10,3.45,11.71,6.51,8.40,4.49,8.70,32.25,23.12,7.76
Book Value per Share,19.99,15.15,13.68,10.66,12.07,11.70,12.84,17.70,14.77,10.95
Tangible Book Value per Share,25.08,21.39,21.06,19.23,20.07,20.47,22.11,27.50,25.83,23.00
