,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.05,0.19,0.56,0.29,0.35,0.15,0.30,0.80,0.50,0.18
Current Ratio,0.91,1.20,1.12,0.94,0.96,0.83,0.89,1.03,0.99,0.92
Quick Ratio,0.16,0.28,0.62,0.34,0.42,0.23,0.37,0.86,0.56,0.27
CFO/Avg Current Liab,0.49,0.36,0.48,0.43,0.54,0.43,0.48,0.61,0.41,0.19
Common Equity/Total Assets,28.40,23.42,20.46,15.84,16.23,14.68,15.14,17.30,12.93,9.46
Long-Term Debt/Equity (%),77.76,90.77,92.19,100.71,111.93,108.23,115.04,95.25,125.06,166.02
Long-Term Debt/Capital (%),47.75,56.48,56.89,59.06,65.66,63.22,67.23,57.88,69.23,78.28
Long-Term Debt/Total Assets (%),28.33,30.69,29.67,29.47,32.36,29.61,31.82,26.84,29.81,34.96
Total Debt/Equity (%),84.91,91.42,98.48,116.40,114.34,117.54,116.40,103.17,126.40,167.17
Total Debt/Capital (%),52.14,56.89,60.77,68.25,67.07,68.66,68.02,62.69,69.97,78.83
Total Debt/Total Assets (%),30.93,30.91,31.69,34.06,33.05,32.16,32.20,29.07,30.13,35.21
CFO/Total Liabilities,23.02,16.20,21.40,20.53,24.16,19.91,23.00,28.59,21.04,9.54
CFO/CapEx,1.89,2.49,4.06,3.51,2.73,1.70,2.35,3.97,2.43,0.73
Altman's Z-Score,3.06,3.56,3.54,3.32,3.26,3.07,3.51,4.01,4.23,3.51
