,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,9735,10502,11272,11663,9140,8906,9452,4307,5788,8773
+ Sales & Services Revenue,9735,10502,11272,11663,9140,8906,9452,4307,5788,8773
- Cost of Revenue,7282,7710,8195,8494,6931,6655,7017,3724,4133,6075
+ Cost of Goods & Services,7282,7710,8195,8494,6931,6655,7017,3724,4133,6075
Gross Profit,2453,2792,3077,3169,2209,2251,2435,583,1655,2698
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1351,1119,1303,1302,837,819,859,702,638,604
"+ Selling, General & Admin",748,491,611,616,434,443,441,311,405,382
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,603,628,692,686,403,376,418,391,233,222
Operating Income (Loss),1102,1673,1774,1867,1372,1432,1576,-119,1017,2094
- Non-Operating (Income) Loss,404,526,278,612,442,354,332,805,457,360
"+ Interest Expense, Net",611,608,556,575,408,371,414,429,397,415
+ Interest Expense,620,618,575,587,408,371,414,429,397,415
- Interest Income,9,10,19,12,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-207,-82,-278,37,34,-17,-82,376,60,-55
Pretax Income,698,1147,1496,1255,930,1078,1244,-924,560,1734
- Income Tax Expense (Benefit),238,465,80,891,-334,309,358,-204,153,477
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,460,682,1416,364,1264,769,886,-720,407,1257
- Net Extraordinary Losses (Gains),90,18,24,32,10,10,10,-10,-6,4
+ Discontinued Operations,0,0,535,371,0,0,0,0,0,0
+ Extraord. & Accounting Changes,90,18,-511,-339,10,10,10,-10,-6,4
Income (Loss) Incl. MI,370,664,1392,332,1254,759,876,-710,413,1253
- Minority Interest,-45,-9,-12,-16,-5,-5,-5,5,3,-2
"Net Income, GAAP",415,673,1404,348,1259,764,881,-715,410,1255
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",415,673,1404,348,1259,764,881,-715,410,1255
Basic Weighted Avg Shares,307,328,329,329,324,302,287,277,279,275
"Basic EPS, GAAP",1.35,2.05,4.27,1.06,3.89,2.53,3.07,-2.58,1.47,4.56
Basic EPS from Cont Ops,1.50,2.08,4.31,1.11,3.90,2.55,3.09,-2.60,1.46,4.57
Diluted Weighted Avg Shares,307,329,330,330,327,305,290,279,281,277
"Diluted EPS, GAAP",1.35,2.05,4.26,1.05,3.85,2.50,3.04,-2.56,1.46,4.53
Diluted EPS from Cont Ops,1.50,2.08,4.30,1.10,3.87,2.52,3.06,-2.58,1.45,4.54
EBITDA,1705,2301,2466,2553,1719,1757,1922,212,1205,2256
EBITDA Margin (%),17.51,21.91,21.88,21.89,18.81,19.73,20.33,4.92,20.82,25.72
EBITA,1102,1673,1774,1867,1372,1432,1576,-119,1017,2094
EBIT,1102,1673,1774,1867,1372,1432,1576,-119,1017,2094
Gross Margin (%),25.20,26.59,27.30,27.17,24.17,25.28,25.76,13.54,28.59,30.75
Operating Margin (%),11.32,15.93,15.74,16.01,15.01,16.08,16.67,-2.76,17.57,23.87
Profit Margin (%),4.26,6.41,12.46,2.98,13.77,8.58,9.32,-16.60,7.08,14.31
Sales per Employee,64046,66892,68732,69012,56074,52698,54636,30546,40761,55176
Dividend per Share,0,0,0.42,0.84,0.60,0.60,0.60,0.15,0,0.45
Depreciation Expense,603,628,692,686,347,325,346,331,188,162
