,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6897,7516,8604,13284,14930,8273,12481,11254,12218,6855
- Cash & Cash Equivalents,75,152,285,384,321,310,405,438,339,365
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,43,1,1,12,12,12,2,3,1,1
+ Total Debt,1476,1266,1153,1532,1642,1657,1555,2407,2240,2093
Enterprise Value,8341,8573,9473,14444,16209,9633,13634,13226,14120,8584
Total Capital,4616,4649,4747,5494,3972,2898,2964,3646,3804,2553
Total Debt/Capital (%),31.97,27.23,24.29,27.89,41.33,57.19,52.46,66.02,58.89,81.98
Total Debt / EV,0.18,0.15,0.12,0.11,0.10,0.17,0.11,0.18,0.16,0.24
EV/Sales,2.83,2.93,3.54,3.86,4.06,2.42,3.38,3.96,3.32,2.19
EV/EBITDA,14.88,14.64,16.83,19.27,19.52,14.18,17.84,23.79,14.33,12.40
EV/EBIT,19.29,18.77,21.54,30.22,31.55,27.63,30.87,59.58,22.10,23.58
EV/Cash Flow to Firm,18.11,14.34,17.54,24.13,25.37,17.87,20.81,18.86,20.22,15.03
EV/Free Cash Flow to Firm,14.82,12.08,15.47,19.90,20.35,13.15,17.52,16.78,16.80,11.92
Diluted Market Cap,7026,7693,8751,12793,15101,8322,12656,11280,12375,6862
Diluted Enterprise Value,8470,8808,9621,13953,16434,9681,13809,13252,14277,8591
EV per Share,58.62,60.84,67.62,62.77,71.47,43.20,61.61,60.48,64.95,39.87
TTM Sales,2951,2923,2674,3745,3993,3986,4029,3342,4251,3922
TTM EBITDA,560,586,563,750,830,680,764,556,985,692
TTM Operating Income,433,457,440,478,514,349,442,222,639,364
TTM Cash Flow to Firm,460,598,540,599,639,539,655,701,698,571
TTM Free Cash Flow to Firm,563,710,612,726,797,733,778,788,840,720
