,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1476,1266,1153,1532,1642,1657,1555,2407,2240,2093
ST Debt,310,113,12,21,30,92,2,299,182,118
LT Debt,1166,1153,1141,1511,1612,1565,1553,2108,2058,1975
Total Debt/EBITDA,2.63,2.16,2.05,2.04,1.98,2.44,2.03,4.33,2.27,3.02
Net Debt/EBITDA,2.50,1.90,1.54,1.53,1.59,1.98,1.35,3.31,1.78,2.28
Total Debt/EBIT,3.41,2.77,2.62,3.21,3.20,4.75,3.52,10.84,3.51,5.75
Net Debt/EBIT,3.24,2.44,1.97,2.40,2.57,3.86,2.33,8.28,2.75,4.34
EBITDA to Interest Expense,11.29,12.49,10.07,20.88,21.68,18.22,26.00,11.58,17.91,11.53
EBITDA-CapEx/Interest Expense,9.23,10.10,8.78,17.34,17.56,13.03,21.82,9.77,15.33,9.05
EBIT to Interest Expense,8.72,9.74,7.87,13.31,13.42,9.35,15.02,4.63,11.62,6.07
Interest Expense,50,47,56,36,38,37,29,48,55,60
Common Equity/Total Assets,60.99,72.74,81.60,33.89,22.34,14.14,16.35,13.23,16.95,6.01
Long-Term Debt/Equity (%),45.24,49.65,48.77,18.60,24.27,30.49,30.47,42.41,40.81,51.81
Long-Term Debt/Capital (%),25.26,24.80,24.04,27.50,40.57,54.00,52.38,57.82,54.10,77.36
Long-Term Debt/Total Assets (%),22.97,24.79,25.91,12.96,15.53,18.01,18.05,22.56,22.32,25.84
Total Debt/Equity (%),57.26,54.50,49.29,18.86,24.72,32.29,30.52,48.43,44.42,54.91
Total Debt/Capital (%),31.97,27.23,24.29,27.89,41.33,57.19,52.46,66.02,58.89,81.98
Total Debt/Total Assets (%),29.07,27.22,26.19,13.15,15.82,19.08,18.07,25.77,24.30,27.38
Net Debt to Equity,54.35,47.97,37.12,14.13,19.89,26.26,20.23,37.00,34.82,41.42
Net Debt/Capital (%),30.85,24.77,19.46,22.47,36.18,52.07,40.27,57.33,50.68,72.17
EBITDA,560,586,563,750,830,680,764,556,985,692
EBITDA-CapEx,458,474,491,622,673,486,641,469,843,543
Operating Income (Loss),433,457,440,478,514,349,442,222,639,364
