,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.26,0.16,0.38,0.35,0.65,0.71,0.51,1.07,0.81,0.50
Current Ratio,1.65,1.52,1.85,2.02,2.26,2.15,2.08,2.57,2.44,2.72
Quick Ratio,1.13,1.06,1.31,1.41,1.70,1.67,1.58,2.01,1.65,1.48
CFO/Avg Current Liab,0.32,0.41,0.40,0.39,0.70,0.72,0.40,0.56,0.41,0.39
Common Equity/Total Assets,-46.72,-44.61,-37.06,-33.48,-27.63,-19.22,-11.67,-6.86,0.30,5.14
Long-Term Debt/Equity (%),0,0,294.02,288.22,284.05,243.80,171.43,101.60,80.87,86.99
Long-Term Debt/Capital (%),210.19,201.67,258.11,222.00,182.63,143.17,101.36,95.28,87.29,87.96
Long-Term Debt/Total Assets (%),86.91,86.90,59.26,59.29,59.49,58.47,46.62,37.87,34.75,39.70
Total Debt/Equity (%),-656.01,-729.05,297.78,292.58,287.45,250.42,175.98,104.11,82.78,87.63
Total Debt/Capital (%),212.96,203.56,261.41,225.35,184.81,147.06,104.05,97.64,89.36,88.61
Total Debt/Total Assets (%),88.05,87.72,60.02,60.19,60.21,60.06,47.85,38.81,35.57,39.99
CFO/Total Liabilities,3.97,5.15,6.84,6.33,10.97,10.87,5.50,9.03,8.33,7.69
CFO/CapEx,1.12,1.46,1.22,1.11,2.14,2.12,1.14,0.95,0.63,0.67
Altman's Z-Score,0.53,0.64,1.76,1.60,2.04,2.13,2.15,2.65,3.57,3.59
