,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,85705,86108,57597,62037,64611,70202,70093,42732,94126,144415
- Cash & Cash Equivalents,6246,5062,2368,3610,6325,5915,5088,2991,5028,6458
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,402,362,320,252,194,125,69,0,0,0
+ Total Debt,21662,22565,24880,27275,19703,14968,14895,15369,19934,16643
Enterprise Value,101251,103973,80429,85904,74411,77670,74830,50245,107469,151815
Total Capital,63242,67449,61632,59093,49306,49121,54724,50600,60629,69693
Total Debt/Capital (%),34.25,33.45,40.37,46.16,39.96,30.47,27.22,30.37,32.88,23.88
Total Debt / EV,0.21,0.22,0.31,0.32,0.26,0.19,0.20,0.31,0.19,0.11
EV/Sales,1.86,1.98,2.72,3.63,2.56,2.13,2.30,2.67,2.35,1.93
EV/EBITDA,5.18,6.25,19.73,18.45,8.13,5.15,5.69,13.50,5.57,4.61
EV/EBIT,8.35,12.50,0,0,32.28,8.50,10.60,0,8.90,5.96
EV/Cash Flow to Firm,6.07,5.96,9.55,15.68,9.90,5.70,6.26,8.82,6.07,5.23
EV/Free Cash Flow to Firm,3.14,3.01,4.35,8.30,6.14,3.81,4.03,4.83,4.67,3.88
Diluted Market Cap,86675,87123,57873,62446,67023,72495,72592,43132,95999,150823
Diluted Enterprise Value,102493,104988,80705,86363,80595,81673,82468,55510,110905,161008
EV per Share,82.59,84.44,65.07,69.43,63.22,68.23,68.98,47.04,82.53,124.05
TTM Sales,54413,52524,29564,23693,29106,36417,32567,18784,45828,78494
TTM EBITDA,19562,16648,4076,4655,9150,15092,13151,3721,19279,32966
TTM Operating Income,12128,8319,-5037,-4407,2305,9136,7061,-1800,12071,25462
TTM Cash Flow to Firm,16669,17435,8419,5478,7520,13622,11945,5697,17712,29012
TTM Free Cash Flow to Firm,32206,34520,18469,10347,12111,20372,18581,10412,23036,39171
