,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,9.40,12.60,0,0,0,11.50,10.04,0,11.85,8.05
Price/Earnings Average,8.69,13.37,-16.32,-14.64,-68.30,12.29,9.51,-16.54,9.67,7.10
Price/Earnings High,10.03,15.69,-19.66,-18.32,-80.50,14.96,11.04,-26.79,12.78,9.45
Price/Earnings Low,7.58,10.96,-11.53,-10.70,-60.37,9.36,7.79,-8.32,6.42,4.91
Price/Book Value,2.08,1.93,1.58,1.97,2.20,2.06,1.76,1.21,2.31,2.72
Price/Book Value Average,1.92,2.05,1.97,1.67,1.91,2.21,1.67,1.26,1.89,2.40
Price/Book Value High,2.22,2.41,2.38,2.08,2.26,2.68,1.94,2.04,2.50,3.19
Price/Book Value Low,1.68,1.68,1.39,1.22,1.69,1.68,1.37,0.63,1.25,1.66
Price/Tangible Book Value,1.63,1.65,1.44,1.76,2.10,2.19,2.00,1.43,2.07,3.01
Price/Tangible Book Value Average,1.51,1.75,1.79,1.49,1.83,2.34,1.89,1.48,1.69,2.65
Price/Tangible Book Value High,1.74,2.05,2.16,1.87,2.15,2.85,2.20,2.40,2.24,3.53
Price/Tangible Book Value Low,1.32,1.43,1.27,1.09,1.62,1.78,1.55,0.75,1.12,1.84
Price/Sales,1.58,1.65,1.96,2.64,2.30,1.98,2.22,2.30,2.09,1.92
Price/Sales Average,1.46,1.75,2.44,2.23,2.01,2.11,2.10,2.38,1.70,1.69
Price/Sales High,1.69,2.05,2.95,2.79,2.36,2.57,2.44,3.85,2.25,2.25
Price/Sales Low,1.28,1.43,1.73,1.63,1.77,1.61,1.72,1.20,1.13,1.17
Price/Cash Flow,5.35,5.17,7.64,14.18,9.47,5.56,6.50,8.98,5.63,5.31
Price/Cash Flow Average,4.94,5.49,9.54,12.02,8.25,5.95,6.16,9.31,4.59,4.68
Price/Cash Flow High,5.71,6.44,11.50,15.04,9.73,7.24,7.14,15.07,6.08,6.23
Price/Cash Flow Low,4.31,4.50,6.74,8.78,7.29,4.53,5.04,4.68,3.05,3.24
Price/Free Cash Flow,2.74,2.58,3.28,6.73,5.74,3.68,4.09,4.53,4.30,3.92
Price/Free Cash Flow Average,2.53,2.73,4.10,5.71,5.01,3.94,3.88,4.70,3.51,3.46
Price/Free Cash Flow High,2.92,3.21,4.94,7.14,5.90,4.79,4.50,7.60,4.64,4.60
Price/Free Cash Flow Low,2.21,2.24,2.90,4.17,4.42,3.00,3.17,2.36,2.33,2.39
EV/Sales,1.86,1.98,2.72,3.63,2.56,2.13,2.30,2.67,2.35,1.93
EV/Sales Average,1.75,2.08,3.20,3.23,2.40,2.31,2.34,3.02,2.00,1.75
EV/Sales High,1.97,2.38,3.70,3.79,2.75,2.76,2.67,4.48,2.54,2.29
EV/Sales Low,1.56,1.77,2.49,2.63,2.18,1.82,1.97,1.84,1.44,1.25
EV/EBITDA,5.18,6.25,19.73,18.45,8.13,5.15,5.69,13.50,5.57,4.61
EV/EBITDA Average,4.86,6.56,23.24,16.43,7.64,5.58,5.80,15.22,4.76,4.17
EV/EBITDA High,5.48,7.51,26.86,19.27,8.74,6.66,6.61,22.59,6.04,5.45
EV/EBITDA Low,4.34,5.57,18.06,13.39,6.92,4.39,4.89,9.31,3.42,2.98
EV/EBIT,8.35,12.50,0,0,32.28,8.50,10.60,0,8.90,5.96
EV/EBIT Average,7.84,13.13,-18.81,-17.35,30.31,9.22,10.80,-31.47,7.60,5.40
EV/EBIT High,8.84,15.04,-21.74,-20.35,34.67,11.00,12.31,-46.71,9.65,7.06
EV/EBIT Low,7.00,11.15,-14.62,-14.14,27.47,7.26,9.10,-19.24,5.46,3.86
Last Price,69.91,69.93,46.60,50.14,54.89,61.67,64.61,40.01,72.28,118.00
High Price,74.59,87.09,70.11,53.17,56.37,80.24,71.01,67.13,77.98,138.49
Low Price,56.38,60.84,41.10,31.05,42.27,50.18,50.13,20.84,39.18,72.02
Enterprise Value,101251,103973,80429,85904,74411,77670,74830,50245,107469,151815
Enterprise Value Average,95036,109242,94745,76481,69871,84219,76286,56652,91702,137602
Enterprise Value High,107261,125104,109488,89703,79926,100519,86913,84076,116455,179677
Enterprise Value Low,84936,92780,73631,62334,63328,66300,64260,34636,65928,98327
