,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1,55,65,69,70,342,847,1116,2388,2390
ST Debt,1,2,6,7,6,4,8,9,2,5
LT Debt,0,53,59,63,64,339,839,1107,2386,2385
Total Debt/EBITDA,0.06,5.03,3.90,1.73,1.66,3.37,6.19,2.31,4.42,4.95
Net Debt/EBITDA,-2.81,-6.35,-16.28,-4.53,-7.47,-0.89,2.50,-0.38,2.77,2.81
Total Debt/EBIT,1.12,-8.83,-34.49,3.95,4.65,4.58,9.54,2.63,5.13,6.18
Net Debt/EBIT,-50.20,11.14,143.97,-10.33,-20.95,-1.21,3.85,-0.43,3.21,3.51
EBITDA to Interest Expense,43.42,18.60,10.92,5.57,3.80,4.58,5.62,11.47,54.63,34.10
EBITDA-CapEx/Interest Expense,-43.94,2.35,-2.73,-1.06,2.61,2.05,4.92,11.28,51.78,31.93
EBIT to Interest Expense,2.43,-10.59,-1.23,2.44,1.35,3.37,3.65,10.09,47.12,27.28
Interest Expense,0,1,2,7,11,22,24,42,10,14
Common Equity/Total Assets,-16.11,-12.96,-15.61,-20.00,-15.88,-17.00,-14.74,-6.10,1.88,-39.78
Long-Term Debt/Equity (%),0.95,35.83,17.97,18.17,16.17,84.45,206.26,149.14,379.51,0
Long-Term Debt/Capital (%),-0.23,233.05,-278.21,-134.05,-244.84,179.01,135.34,114.26,96.98,177.75
Long-Term Debt/Total Assets (%),0.04,21.46,10.74,10.78,10.60,37.54,54.38,46.05,62.26,90.53
Total Debt/Equity (%),20.43,37.01,19.66,20.15,17.63,85.42,208.30,150.29,379.90,-436.72
Total Debt/Capital (%),-5.02,240.70,-304.49,-148.66,-266.97,181.07,136.68,115.14,97.08,178.11
Total Debt/Total Assets (%),0.77,22.17,11.75,11.96,11.55,37.97,54.92,46.41,62.32,90.71
Net Debt to Equity,-919.19,-46.68,-82.07,-52.67,-79.48,-22.57,84.06,-24.49,237.86,-248.21
Net Debt/Capital (%),69.32,149.11,92.71,79.53,92.33,50.88,193.76,66.11,89.01,322.92
EBITDA,13,11,17,40,42,102,137,482,540,483
EBITDA-CapEx,-13,1,-4,-8,29,45,120,474,512,452
Operating Income (Loss),1,-6,-2,18,15,75,89,424,466,386
