,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.85,2.14,3.66,3.36,3.32,5.57,4.33,3.67,1.60,1.85
Current Ratio,4.00,3.14,4.48,4.42,4.29,6.07,4.89,4.17,2.18,2.40
Quick Ratio,3.71,2.77,4.15,4.03,4.09,5.87,4.68,4.04,2.00,2.27
CFO/Avg Current Liab,1.72,0.40,0.48,0.57,0.72,1.85,1.38,2.11,1.22,1.10
Common Equity/Total Assets,-16.11,-12.96,-15.61,-20.00,-15.88,-17.00,-14.74,-6.10,1.88,-39.78
Long-Term Debt/Equity (%),0.95,35.83,17.97,18.17,16.17,84.45,206.26,149.14,379.51,0
Long-Term Debt/Capital (%),-0.23,233.05,-278.21,-134.05,-244.84,179.01,135.34,114.26,96.98,177.75
Long-Term Debt/Total Assets (%),0.04,21.46,10.74,10.78,10.60,37.54,54.38,46.05,62.26,90.53
Total Debt/Equity (%),20.43,37.01,19.66,20.15,17.63,85.42,208.30,150.29,379.90,-436.72
Total Debt/Capital (%),-5.02,240.70,-304.49,-148.66,-266.97,181.07,136.68,115.14,97.08,178.11
Total Debt/Total Assets (%),0.77,22.17,11.75,11.96,11.55,37.97,54.92,46.41,62.32,90.71
CFO/Total Liabilities,16.19,12.10,13.12,19.78,32.31,39.71,18.22,40.85,20.34,21.48
CFO/CapEx,0.63,1.26,1.40,0.98,5.12,3.55,12.00,84.98,23.13,22.24
Altman's Z-Score,1.72,1.11,3.49,4.59,8.51,8.37,4.17,10.56,7.89,4.57
