,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,0,0,0,0,0,0,0,0
Return on Assets (%),-1.50,-8.58,-13.48,-5.27,13.79,10.28,7.85,17.70,15.83,-21.47
Return on Capital (%),60.69,0,0,0,0,0,0,49.01,0,0
Return on Invested Capital (%),-568.03,0,0,0,0,0,0,24.95,0,0
Gross Margin (%),61.78,62.35,64.54,66.21,65.78,68.40,66.88,73.07,71.90,70.98
EBITDA Margin (%),10.49,5.61,6.09,10.99,9.58,16.82,16.71,27.94,23.18,18.83
Operating Margin (%),0.59,-3.20,-0.69,4.82,3.41,12.39,10.85,24.57,20.00,15.06
Incremental Operating Margin (%),4.14,0,0,21.28,-3.30,36.76,6.51,36.95,6.91,-33.45
Pretax Margin (%),0.05,-5.25,-10.24,-0.79,7.31,9.12,9.85,21.19,20.25,-25.80
Profit Margin (%),-0.64,-7.79,-19.77,-8.19,18.54,12.84,11.72,20.24,21.19,-27.06
Net Income to Common Margin (%),-0.64,-7.79,-19.77,-8.19,18.54,12.84,11.72,20.24,21.19,-27.06
Effective Tax Rate (%),1472.41,0,0,0,0,0,0,4.50,0,0
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),0,0,0,0,0,0,0,0,0,0
