,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,0,0,0,29.63,73.32,55.49,63.60,57.23,0
Price/Earnings Average,0,0,-24.97,-40.45,20.87,57.50,72.20,33.93,54.03,-20.82
Price/Earnings High,0,0,-60.24,-60.96,31.68,90.39,91.53,68.92,79.34,-40.76
Price/Earnings Low,0,0,-13.33,-22.94,13.64,25.92,49.62,10.40,39.65,-12.24
Price/Book Value,0,0,-11.06,-11.75,-25.89,-36.94,-23.15,-157.14,392.37,-14.29
Price/Book Value Average,0,0,-19.31,-10.63,-18.23,-28.97,-30.12,-83.83,370.39,-13.60
Price/Book Value High,0,0,-46.60,-16.02,-27.68,-45.54,-38.19,-170.28,543.91,-26.63
Price/Book Value Low,0,0,-10.31,-6.03,-11.92,-13.06,-20.70,-25.69,271.82,-7.99
Price/Tangible Book Value,0,0,3.18,4.53,7.03,17.22,76.64,55.66,-20.89,-12.27
Price/Tangible Book Value Average,0,0,5.56,4.10,4.95,13.51,99.71,29.69,-19.72,-11.68
Price/Tangible Book Value High,0,0,13.42,6.17,7.51,21.24,126.40,60.31,-28.96,-22.87
Price/Tangible Book Value Low,0,0,2.97,2.32,3.23,6.09,68.52,9.10,-14.48,-6.87
Price/Sales,0,0,2.83,3.67,5.49,9.41,6.50,12.87,12.13,5.92
Price/Sales Average,0,0,4.94,3.31,3.87,7.38,8.46,6.87,11.45,5.63
Price/Sales High,0,0,11.91,4.99,5.87,11.60,10.72,13.95,16.81,11.03
Price/Sales Low,0,0,2.64,1.88,2.53,3.33,5.81,2.10,8.40,3.31
Price/Cash Flow,0,0,26.45,28.61,35.96,28.56,25.72,32.71,43.35,22.21
Price/Cash Flow Average,0,0,46.21,25.87,25.32,22.40,33.46,17.45,40.92,21.14
Price/Cash Flow High,0,0,111.49,38.98,38.43,35.21,42.42,35.45,60.09,41.40
Price/Cash Flow Low,0,0,24.67,14.67,16.54,10.10,22.99,5.35,30.03,12.43
Price/Free Cash Flow,0,0,15.44,14.15,31.03,23.57,24.94,36.38,47.91,21.26
Price/Free Cash Flow Average,0,0,26.97,12.80,21.85,18.48,32.45,19.41,45.23,20.23
Price/Free Cash Flow High,0,0,65.07,19.29,33.17,29.06,41.14,39.42,66.41,39.62
Price/Free Cash Flow Low,0,0,14.40,7.26,14.28,8.33,22.30,5.95,33.19,11.89
EV/Sales,0,0,2.66,3.16,5.03,8.92,6.47,13.04,12.71,6.31
EV/Sales Average,0,0,5.34,3.08,3.42,7.32,8.86,7.05,12.12,6.13
EV/Sales High,0,0,13.96,4.79,5.48,11.53,11.10,14.40,17.47,11.45
EV/Sales Low,0,0,2.50,1.61,2.04,3.28,6.24,2.11,9.08,3.84
EV/EBITDA,0,0,43.60,28.77,52.53,53.01,38.69,46.66,54.82,33.52
EV/EBITDA Average,-2.74,-1.32,87.67,28.01,35.68,43.51,53.00,25.24,52.28,32.55
EV/EBITDA High,-2.74,-1.32,229.01,43.62,57.19,68.53,66.40,51.54,75.37,60.81
EV/EBITDA Low,-2.74,-1.32,41.05,14.67,21.31,19.48,37.35,7.55,39.16,20.38
EV/EBIT,0,0,0,65.63,147.40,71.97,59.63,53.06,63.56,41.91
EV/EBIT Average,-49.08,2.31,-775.50,63.90,100.14,59.07,81.68,28.70,60.61,40.69
EV/EBIT High,-49.08,2.31,-2025.88,99.52,160.47,93.04,102.34,58.61,87.39,76.03
EV/EBIT Low,-49.08,2.31,-363.12,33.47,59.79,26.45,57.56,8.59,45.40,25.48
Last Price,0,0,8.48,11.78,20.45,47.29,44.47,183.18,222.01,119.78
High Price,0,0,35.74,16.05,21.86,58.30,73.35,198.50,307.75,223.22
Low Price,0,0,7.91,6.04,9.41,16.72,39.76,29.95,153.80,67.01
Enterprise Value,-54,-34,727,1154,2220,5382,5292,22497,29604,16197
Enterprise Value Average,-36,-14,1461,1123,1508,4417,7250,12170,28229,15727
Enterprise Value High,-36,-14,3817,1749,2416,6958,9084,24850,40699,29383
Enterprise Value Low,-36,-14,684,588,900,1978,5109,3641,21144,9849
