,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,13761,15851,19224,18614,26546,27279,37016,44249,51606,45845
- Cash & Cash Equivalents,460,610,779,757,671,364,710,308,352,793
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2465,2214,3271,6210,5156,4942,5275,9567,7922,6662
Enterprise Value,15766,17455,21717,24066,31030,31856,41581,53507,59177,51714
Total Capital,5425,5735,7383,10853,10621,11191,13094,18114,17379,20394
Total Debt/Capital (%),45.43,38.60,44.31,57.22,48.54,44.16,40.29,52.81,45.58,32.67
Total Debt / EV,0.16,0.13,0.15,0.26,0.17,0.16,0.13,0.18,0.13,0.13
EV/Sales,4.87,4.92,6.06,6.35,6.73,6.14,7.75,9.68,10.24,9.63
EV/EBITDA,15.28,14.58,17.62,18.58,19.95,18.07,21.72,27.41,26.73,23.78
EV/EBIT,18.72,17.46,21.13,22.82,25.64,22.81,27.75,37.39,37.46,33.92
EV/Cash Flow to Firm,18.22,19.49,22.00,23.10,22.10,20.24,25.83,31.53,26.99,58.60
EV/Free Cash Flow to Firm,17.36,18.65,21.17,22.19,21.05,19.40,24.85,30.45,26.29,54.27
Diluted Market Cap,13885,15971,19362,18759,26812,27543,37371,44586,52096,46147
Diluted Enterprise Value,15890,17575,21855,24211,31296,32120,41937,53845,59666,52016
EV per Share,158.75,174.33,215.29,236.71,302.75,308.09,399.44,510.08,560.92,487.40
TTM Sales,3238,3549,3582,3790,4607,5191,5367,5527,5778,5372
TTM EBITDA,1032,1197,1232,1295,1555,1763,1914,1952,2214,2175
TTM Operating Income,842,999,1028,1055,1210,1396,1498,1431,1580,1525
TTM Cash Flow to Firm,865,896,987,1042,1404,1574,1610,1697,2193,883
TTM Free Cash Flow to Firm,908,936,1026,1085,1474,1642,1673,1757,2251,953
