,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),19.75,19.93,18.24,15.05,19.23,16.12,25.13,11.61,12.80,39.20
Return on Assets (%),7.06,7.78,7.49,5.38,6.79,6.39,10.60,4.51,4.83,17.93
Return on Capital (%),12.10,12.57,11.50,8.08,10.63,9.98,15.78,7.19,7.51,24.85
Return on Invested Capital (%),9.70,10.26,9.17,7.17,9.45,8.88,8.58,6.41,6.15,5.54
Gross Margin (%),58.15,59.22,60.42,61.54,62.18,63.17,63.86,64.10,67.80,69.86
EBITDA Margin (%),31.86,33.72,34.40,34.17,33.75,33.97,35.67,35.32,38.32,40.48
Operating Margin (%),26.01,28.16,28.69,27.83,26.27,26.90,27.92,25.89,27.34,28.38
Incremental Operating Margin (%),34.65,50.46,86.46,12.84,19.04,31.89,58.09,-41.98,59.27,13.60
Pretax Margin (%),23.29,25.96,27.98,24.82,22.46,23.09,41.50,21.88,22.00,23.87
Profit Margin (%),16.62,18.20,19.43,17.38,21.09,18.19,32.94,17.18,19.95,84.60
Net Income to Common Margin (%),16.62,18.20,19.43,17.38,21.09,18.19,32.94,17.18,19.95,84.60
Effective Tax Rate (%),28.62,29.89,30.56,29.98,6.08,21.19,20.63,21.47,22.69,23.12
Dvd Payout Ratio (%),9.12,12.36,14.41,18.39,14.69,18.01,10.84,22.54,24.06,26.61
Sustainable Growth Rate (%),17.95,17.47,15.61,12.28,16.40,13.22,22.41,8.99,9.72,28.77
