,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,99,100,101,102,102,103,104,105,106,106
Diluted Weighted Avg Shares,100,101,102,102,104,104,105,106,107,107
Basic Weighted Avg Shares,99,100,101,101,102,103,104,105,105,106
Revenue per Share,32.67,35.52,35.60,37.42,45.10,50.30,51.65,52.84,54.87,50.73
EBITDA per Share,10.41,11.98,12.25,12.79,15.22,17.09,18.43,18.66,21.02,20.53
Operating Income per Share,8.50,10.00,10.22,10.41,11.85,13.53,14.42,13.68,15.00,14.40
"Basic EPS, GAAP",5.43,6.47,6.92,6.50,9.51,9.15,17.02,9.08,10.95,42.92
Basic EPS from Cont Ops,5.43,6.47,6.92,6.50,9.51,9.15,17.02,9.08,9.33,9.31
"Diluted EPS, GAAP",5.37,6.40,6.85,6.43,9.39,9.05,16.82,8.98,10.82,42.55
Diluted EPS from Cont Ops,5.37,6.40,6.85,6.43,9.39,9.05,16.82,8.98,9.23,9.23
Dividend per Share,0.50,0.80,1.00,1.20,1.40,1.65,1.85,2.05,2.25,2.48
Cash Flow per Share,8.10,8.41,9.23,9.52,12.08,13.86,14.07,14.58,19.11,6.94
Free Cash Flow per Basic Share,7.67,8.01,8.85,9.09,11.39,13.20,13.46,14.01,18.55,6.27
Cash & Equivalents per Share,4.63,6.10,7.72,7.45,6.55,3.52,6.82,2.94,3.33,7.47
Book Value per Share,29.81,35.17,40.76,45.67,53.33,60.43,75.11,81.48,89.64,129.42
Tangible Book Value per Share,-23.93,-19.32,-30.28,-64.07,-53.00,-52.71,-57.55,-106.03,-86.44,-74.83
