,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.87,8.02,7.26,6.68,6.77,6.51,6.36,5.94,5.40,5.30
Days Sales Outstanding,46.37,45.53,50.28,54.64,53.93,56.09,57.42,61.42,67.60,68.86
Inventory Turnover,25.86,28.22,29.76,27.58,28.27,29.95,28.14,22.25,20.45,22.07
Days Inventory Outstanding,14.11,12.93,12.26,13.23,12.91,12.19,12.97,16.40,17.85,16.54
Accounts Payable Turnover,15.36,14.79,13.92,12.08,10.66,9.35,8.88,7.85,6.70,6.38
Accounts Payable Turnover Days,23.76,24.68,26.23,30.22,34.25,39.02,41.10,46.48,54.51,57.21
Cash Conversion Cycle,36.72,33.78,36.32,37.66,32.59,29.26,29.28,31.34,30.94,28.19
Inventory to Cash Days,32.26,32.59,38.02,41.40,41.02,43.91,44.45,45.01,49.75,52.32
Inventories,382,338,393,452,450,454,611,760,928,800
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,382,338,393,452,450,454,611,760,928,800
Other Inventory,0,0,0,0,0,0,0,0,0,0
