,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,172,172,168,160,153,148,143,142,135,136
Diluted Weighted Avg Shares,159,173,172,166,158,154,148,145,141,137
Basic Weighted Avg Shares,157,171,170,164,155,151,145,143,139,135
Revenue per Share,68.77,70.78,76.27,85.46,97.76,107.62,124.28,129.51,150.33,175.66
EBITDA per Share,4.58,5.16,5.69,6.56,7.25,8.30,9.65,11.25,11.63,14.98
Operating Income per Share,3.25,3.94,4.36,5.01,5.57,6.54,7.81,8.27,10.25,12.83
"Basic EPS, GAAP",0.85,1.44,2.37,2.59,3.37,4.26,5.08,5.53,7.14,8.24
Basic EPS from Cont Ops,0.85,1.44,2.37,2.59,3.37,4.26,5.08,5.53,7.14,8.24
"Diluted EPS, GAAP",0.84,1.42,2.35,2.56,3.31,4.19,4.99,5.45,7.04,8.14
Diluted EPS from Cont Ops,0.84,1.42,2.35,2.56,3.31,4.19,4.99,5.45,7.04,8.14
Dividend per Share,0.05,0.20,0.31,0.48,0.69,0.92,1.26,1.54,1.70,2.09
Cash Flow per Share,2.34,2.55,1.63,3.69,5.00,6.00,7.08,9.22,5.66,9.88
Free Cash Flow per Basic Share,2.04,2.23,1.10,3.30,4.48,5.43,5.45,8.11,4.94,8.94
Cash & Equivalents per Share,1.09,2.00,0.22,1.65,0.94,1.39,1.08,9.94,1.91,2.33
Book Value per Share,-11.45,-10.21,-9.81,-10.43,-11.98,-12.80,-14.11,-12.77,-19.06,-13.01
Tangible Book Value per Share,-16.49,-14.23,-15.94,-15.38,-15.65,-14.89,-15.29,-12.29,-39.36,-31.22
