,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3994,6086,7273,8350,10632,11779,20418,18447,27495,24198
- Cash & Cash Equivalents,188,345,38,264,144,206,154,1410,258,315
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,3251,3190,3260,3234,3236,3209,3448,4096,7043,6098
Enterprise Value,7057,8931,10495,11321,13723,14782,23712,21133,34280,29980
Total Capital,1281,1431,1610,1562,1403,1318,1431,2284,4473,4336
Total Debt/Capital (%),253.78,222.89,202.49,207.04,230.66,243.54,240.94,179.33,157.44,140.65
Total Debt / EV,0.46,0.36,0.31,0.29,0.24,0.22,0.15,0.19,0.21,0.20
EV/Sales,0.66,0.74,0.81,0.81,0.90,0.91,1.31,1.14,1.65,1.26
EV/EBITDA,9.85,10.14,10.83,10.54,12.18,11.80,16.93,13.17,21.29,14.80
EV/EBIT,13.88,13.27,14.14,13.82,15.84,14.97,20.92,17.92,24.16,17.28
EV/Cash Flow to Firm,13.16,15.96,27.85,16.25,15.30,14.50,20.60,14.71,38.11,19.82
EV/Free Cash Flow to Firm,12.10,14.53,22.47,14.90,14.03,13.37,17.09,13.26,34.30,18.28
Diluted Market Cap,3685,6107,7429,8647,10993,12250,21103,18824,28658,24465
Diluted Enterprise Value,6748,8952,10651,11618,14085,15252,24397,21510,35442,30248
EV per Share,41.03,51.86,62.40,70.62,89.69,100.08,165.82,148.93,254.30,221.26
TTM Sales,10769,12075,12989,13982,15192,16241,18032,18468,20821,23749
TTM EBITDA,717,881,969,1074,1127,1253,1401,1605,1610,2026
TTM Operating Income,509,673,742,819,866,987,1134,1179,1419,1735
TTM Cash Flow to Firm,536,560,377,696,897,1020,1151,1436,900,1512
TTM Free Cash Flow to Firm,583,615,467,760,978,1106,1387,1594,1000,1640
