,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,27.38,24.62,18.27,20.08,20.65,18.72,28.12,23.51,28.58,21.66
Price/Earnings Average,26.18,20.58,16.39,16.69,18.39,18.96,21.75,21.52,24.57,21.18
Price/Earnings High,28.90,25.13,19.82,21.38,21.25,22.71,28.55,26.58,29.09,25.32
Price/Earnings Low,20.49,15.83,13.95,11.72,15.00,15.70,14.98,13.27,17.58,17.94
Price/Book Value,-2.03,-3.46,-4.41,-4.99,-5.80,-6.23,-10.12,-10.18,-10.70,-13.73
Price/Book Value Average,-1.94,-2.89,-3.96,-4.15,-5.17,-6.31,-7.83,-9.32,-9.20,-13.42
Price/Book Value High,-2.14,-3.53,-4.78,-5.32,-5.97,-7.56,-10.28,-11.51,-10.90,-16.05
Price/Book Value Low,-1.52,-2.22,-3.37,-2.91,-4.21,-5.22,-5.39,-5.75,-6.58,-11.37
Price/Tangible Book Value,-1.41,-2.48,-2.71,-3.39,-4.44,-5.35,-9.34,-10.58,-5.18,-5.72
Price/Tangible Book Value Average,-1.35,-2.08,-2.43,-2.82,-3.96,-5.42,-7.22,-9.68,-4.46,-5.59
Price/Tangible Book Value High,-1.49,-2.54,-2.94,-3.61,-4.57,-6.50,-9.48,-11.96,-5.28,-6.69
Price/Tangible Book Value Low,-1.05,-1.60,-2.07,-1.98,-3.23,-4.49,-4.97,-5.97,-3.19,-4.74
Price/Sales,0.34,0.50,0.57,0.61,0.71,0.74,1.15,1.00,1.36,1.02
Price/Sales Average,0.32,0.42,0.51,0.51,0.63,0.75,0.89,0.92,1.17,0.99
Price/Sales High,0.36,0.51,0.62,0.65,0.73,0.90,1.17,1.13,1.38,1.19
Price/Sales Low,0.25,0.32,0.43,0.36,0.52,0.62,0.61,0.57,0.83,0.84
Price/Cash Flow,9.93,13.86,26.54,14.11,13.89,13.28,20.17,14.10,36.01,18.07
Price/Cash Flow Average,9.49,11.59,23.81,11.73,12.37,13.46,15.60,12.91,30.95,17.67
Price/Cash Flow High,10.48,14.15,28.79,15.02,14.29,16.12,20.48,15.94,36.66,21.12
Price/Cash Flow Low,7.43,8.91,20.26,8.23,10.09,11.14,10.75,7.96,22.15,14.97
Price/Free Cash Flow,8.91,12.46,20.21,12.95,12.80,12.35,16.70,12.79,32.40,16.71
Price/Free Cash Flow Average,8.52,10.42,18.13,10.77,11.40,12.51,12.92,11.70,27.85,16.34
Price/Free Cash Flow High,9.41,12.72,21.93,13.79,13.18,14.98,16.96,14.45,32.98,19.53
Price/Free Cash Flow Low,6.67,8.01,15.43,7.56,9.30,10.36,8.90,7.22,19.93,13.84
EV/Sales,0.66,0.74,0.81,0.81,0.90,0.91,1.31,1.14,1.65,1.26
EV/Sales Average,0.64,0.66,0.75,0.71,0.83,0.92,1.06,1.06,1.46,1.24
EV/Sales High,0.68,0.75,0.86,0.85,0.92,1.06,1.33,1.27,1.67,1.43
EV/Sales Low,0.56,0.56,0.68,0.56,0.71,0.79,0.79,0.71,1.14,1.09
EV/EBITDA,9.85,10.14,10.83,10.54,12.18,11.80,16.93,13.17,21.29,14.80
EV/EBITDA Average,9.60,9.00,10.06,9.23,11.15,11.92,13.63,12.20,18.89,14.53
EV/EBITDA High,10.15,10.28,11.46,11.05,12.45,13.80,17.15,14.67,21.60,16.81
EV/EBITDA Low,8.44,7.67,9.05,7.31,9.60,10.28,10.12,8.16,14.72,12.75
EV/EBIT,13.88,13.27,14.14,13.82,15.84,14.97,20.92,17.92,24.16,17.28
EV/EBIT Average,13.53,11.79,13.14,12.10,14.50,15.13,16.84,16.60,21.44,16.96
EV/EBIT High,14.31,13.46,14.98,14.48,16.21,17.52,21.19,19.96,24.51,19.63
EV/EBIT Low,11.90,10.04,11.83,9.57,12.49,13.05,12.50,11.11,16.70,14.88
Last Price,23.22,35.34,43.24,52.09,69.49,79.75,142.78,130.00,203.97,178.58
High Price,24.51,36.08,46.92,55.47,71.53,96.75,144.95,146.95,207.67,208.71
Low Price,17.38,22.72,33.01,30.40,50.49,66.88,76.07,73.39,125.46,147.91
Enterprise Value,7057,8931,10495,11321,13723,14782,23712,21133,34280,29980
Enterprise Value Average,6881,7932,9749,9911,12561,14936,19086,19571,30422,29435
Enterprise Value High,7279,9058,11114,11863,14035,17293,24022,23538,34779,34063
Enterprise Value Low,6052,6758,8774,7844,10816,12881,14172,13100,23697,25825
