,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,948,1021,984,1123,1148,1261,1372,1473,1597,1736
+ Depreciation & Amortization,1100,1151,1249,1436,1609,1781,1904,2082,2257,2554
+ Non-Cash Items,478,567,717,616,668,150,252,-152,-221,-243
+ Stock-Based Compensation,25,32,45,41,57,45,58,73,31,20
+ Deferred Income Taxes,509,564,531,581,635,218,143,-8,-79,-140
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-55,-29,141,-7,-24,-113,51,-217,-173,-123
+ Chg in Non-Cash Work Cap,57,-91,75,-123,-299,-70,-265,-555,-1444,-115
+ (Inc) Dec in Accts Receiv,-133,-166,139,-158,-94,-96,22,-157,-313,-672
+ (Inc) Dec in Inventories,-44,-21,-11,1,-3,-65,-84,-80,-126,-203
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,132,-53,-120,118,43,90,-12,-33,138,195
+ Inc (Dec) in Other,101,149,67,-84,-245,1,-191,-285,-1143,565
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,2584,2648,3026,3052,3126,3122,3263,2848,2189,3932
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3395,-3200,-3683,-3195,-3244,-3957,-4225,-5369,-4244,-4638
+ Acq of Fixed Prod Assets,-3395,-3200,-3683,-3195,-3244,-3957,-4225,-5369,-4244,-4638
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-21,-7,-21,-68,-28,-20,-20,-20,-14,-35
+ Dec in LT Investment,1461,588,1237,479,1669,833,975,1378,743,1297
+ Inc in LT Investment,-1482,-596,-1258,-547,-1697,-853,-995,-1398,-757,-1332
+ Net Cash From Acq & Div,-8,-2,-1,-4,-17,0,0,684,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,684,0,0
+ Cash for Acq of Subs,-8,-2,-1,-4,-17,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,210,92,83,5,-7,-9,-98,-35,-29,20
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-3213,-3117,-3623,-3261,-3296,-3986,-4343,-4740,-4287,-4653
+ Dividends Paid,-514,-561,-607,-681,-721,-730,-791,-856,-935,-1012
+ Net Cash From Debt,779,562,1375,1388,488,1223,1971,1939,2293,1563
+ Cash From Debt,1432,838,1626,2424,1518,1675,2920,2940,2710,2164
+ Repayments of Debt,-652,-276,-251,-1036,-1030,-452,-949,-1001,-417,-601
+ Cash (Repurchase) of Equity,232,181,7,-32,-3,229,458,727,366,322
+ Increase in Capital Stock,232,181,7,0,0,230,458,727,366,322
+ Decrease in Capital Stock,0,0,0,-32,-3,-1,0,0,0,0
+ Other Financing Activities,157,261,-173,-466,404,206,-457,-37,411,-207
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,654,442,602,209,168,928,1181,1773,2135,666
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,25,-28,5,0,-2,64,101,-119,37,-55
EBITDA,2947,3099,3250,3650,3799,3746,4008,4198,4460,4982
EBITDA Margin (%),27.00,26.52,29.48,32.86,33.31,32.47,34.76,36.42,33.21,32.54
Net Cash Paid for Acquisitions,8,2,1,4,17,0,0,-684,0,0
Free Cash Flow,-811,-552,-657,-143,-118,-835,-962,-2521,-2055,-706
Free Cash Flow to Firm,-476,-218,-306,249,292,-287,-313,0,0,0
Free Cash Flow to Equity,-32,10,718,1245,370,388,1009,-582,238,857
Free Cash Flow per Basic Share,-1.64,-1.09,-1.29,-0.28,-0.23,-1.63,-1.85,-4.78,-3.81,-1.29
Price/Free Cash Flow,2.32,3.14,2.76,3.32,3.84,3.56,4.40,4.22,5.73,4.47
Cash Flow to Net Income,2.73,2.59,3.07,2.72,2.72,2.48,2.38,1.93,1.37,2.26
