,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,34100,23709,16940,24083,16084,9869,9590,5500,9388,14544
- Cash & Cash Equivalents,1906,769,1467,1377,1668,714,247,262,302,245
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1997,2200,1662,1441,1375,1682,1210,994,878,922
+ Total Debt,9725,11245,8778,8544,8484,8204,8566,8772,7510,5453
Enterprise Value,43916,36385,25913,32691,24275,19041,19119,15004,17474,20674
Total Capital,34009,29950,3544,6858,8030,8098,4436,-433,-838,823
Total Debt/Capital (%),28.60,37.55,247.69,124.58,105.65,101.31,193.10,-2025.87,-896.18,662.58
Total Debt / EV,0.22,0.31,0.34,0.26,0.35,0.43,0.45,0.58,0.43,0.26
EV/Sales,2.68,2.65,4.06,6.09,4.12,2.59,3.03,3.38,2.19,1.87
EV/EBITDA,3.81,3.82,7.41,13.21,7.76,4.35,6.19,7.71,4.08,3.20
EV/EBIT,9.11,0,0,0,28.66,9.67,46.63,86.73,5.98,3.95
EV/Cash Flow to Firm,4.42,4.20,8.03,11.94,7.89,4.86,5.57,9.05,4.54,3.97
EV/Free Cash Flow to Firm,2.08,1.73,3.08,6.98,4.16,2.43,2.99,5.07,3.52,2.72
Diluted Market Cap,34981,24180,16938,24055,16170,10115,9614,5507,10147,15544
Diluted Enterprise Value,44797,36856,25911,32663,24361,19287,19143,15011,18233,21674
EV per Share,110.96,96.64,68.55,86.16,63.72,50.82,50.84,39.75,50.37,66.36
TTM Sales,16402,13749,6383,5367,5887,7348,6315,4435,7985,11075
TTM EBITDA,11522,9522,3497,2474,3127,4374,3090,1945,4280,6463
TTM Operating Income,4822,-636,-25875,-144,847,1969,410,173,2920,5230
TTM Cash Flow to Firm,9929,8664,3225,2737,3078,3920,3433,1659,3853,5213
TTM Free Cash Flow to Firm,21149,21036,8403,4686,5838,7824,6394,2961,4966,7611
