,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,9725,11245,8778,8544,8484,8204,8566,8772,7510,5453
ST Debt,53,0,1,0,550,150,11,2,215,2
LT Debt,9672,11245,8777,8544,7934,8054,8555,8770,7295,5451
Total Debt/EBITDA,0.84,1.18,2.51,3.45,2.71,1.88,2.77,4.51,1.75,0.84
Net Debt/EBITDA,0.68,1.10,2.09,2.90,2.18,1.71,2.69,4.38,1.68,0.81
Total Debt/EBIT,2.02,-17.68,-0.34,-59.33,10.02,4.17,20.89,50.71,2.57,1.04
Net Debt/EBIT,1.62,-16.47,-0.28,-49.77,8.05,3.80,20.29,49.19,2.47,1.00
EBITDA to Interest Expense,66.22,73.25,11.70,5.93,7.88,9.15,6.69,7.28,8.33,17.05
EBITDA-CapEx/Interest Expense,1.74,-21.92,-5.62,1.26,0.92,0.98,0.28,2.41,6.16,10.73
EBIT to Interest Expense,27.71,-4.89,-86.54,-0.35,2.13,4.12,0.89,0.65,5.68,13.80
Interest Expense,174,130,299,417,397,478,462,267,514,379
Common Equity/Total Assets,36.16,29.50,-36.60,-13.89,-8.34,-8.28,-29.49,-80.02,-69.35,-42.23
Long-Term Debt/Equity (%),27.33,39.97,207.59,111.26,90.25,91.40,191.60,0,0,405.28
Long-Term Debt/Capital (%),28.44,37.55,247.66,124.58,98.80,99.46,192.85,-2025.40,-870.53,662.33
Long-Term Debt/Total Assets (%),15.69,20.10,46.58,37.94,36.19,37.32,47.25,68.81,54.84,41.46
Total Debt/Equity (%),27.48,39.97,207.62,111.26,96.51,93.10,191.85,-1360.00,-1047.42,405.43
Total Debt/Capital (%),28.60,37.55,247.69,124.58,105.65,101.31,193.10,-2025.87,-896.18,662.58
Total Debt/Total Assets (%),15.78,20.10,46.59,37.94,38.70,38.01,47.31,68.82,56.45,41.48
Net Debt to Equity,22.09,37.23,172.92,93.33,77.53,85.00,186.32,-1319.38,-1005.30,387.21
Net Debt/Capital (%),24.36,35.90,352.00,130.76,107.14,101.44,198.59,-1224.46,-632.28,901.04
EBITDA,11522,9522,3497,2474,3127,4374,3090,1945,4280,6463
EBITDA-CapEx,302,-2850,-1681,525,367,470,129,643,3167,4065
Operating Income (Loss),4822,-636,-25875,-144,847,1969,410,173,2920,5230
