,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.43,5.53,3.90,4.51,4.76,5.79,5.60,4.50,6.94,7.74
Days Sales Outstanding,67.18,66.05,93.69,80.96,76.66,63.06,65.20,81.07,52.61,47.13
Inventory Turnover,11.18,16.15,49.20,8.24,9.14,10.90,9.82,7.10,9.21,10.71
Days Inventory Outstanding,32.66,22.60,7.42,44.27,39.91,33.48,37.18,51.39,39.62,34.08
Accounts Payable Turnover,7.41,9.01,34.24,7.01,6.12,6.26,6.46,6.18,7.53,6.36
Accounts Payable Turnover Days,49.24,40.52,10.66,52.05,59.65,58.31,56.51,59.05,48.45,57.42
Cash Conversion Cycle,50.60,48.13,90.45,73.18,56.93,38.23,45.86,73.40,43.78,23.79
Inventory to Cash Days,34.52,43.45,86.28,36.69,36.75,29.58,28.02,29.68,12.99,13.05
Inventories,891,708,570,476,368,401,502,492,473,427
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,891,708,570,476,368,401,502,492,473,427
