,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,3.74,3.53,1.44,1.54,1.70,1.51,0.20,0.55,0.84,0.61
Current Ratio,5.31,4.88,1.88,1.95,2.10,2.26,0.74,1.64,2.26,2.11
Quick Ratio,4.64,4.27,1.72,1.81,1.97,2.01,0.55,1.26,1.74,1.53
CFO/Avg Current Liab,0.99,0.96,0.50,0.36,0.36,0.38,0.45,0.64,1.01,0.83
Common Equity/Total Assets,110.89,113.34,114.17,115.54,101.26,160.88,257.68,250.35,252.10,259.34
Long-Term Debt/Equity (%),67.49,65.45,72.52,73.94,84.95,73.26,0,584.34,411.88,312.17
Long-Term Debt/Capital (%),22.50,21.16,18.60,19.09,20.40,13.84,16.61,15.69,16.20,15.50
Long-Term Debt/Total Assets (%),33.28,31.97,35.04,36.51,35.54,30.80,64.44,47.77,48.91,47.99
Total Debt/Equity (%),75.05,77.34,153.55,153.31,174.38,146.53,-1539.13,660.92,419.47,327.32
Total Debt/Capital (%),25.03,25.00,39.39,39.58,41.87,27.69,33.56,17.75,16.50,16.25
Total Debt/Total Assets (%),37.01,37.78,74.19,75.70,72.95,61.61,130.18,54.03,49.82,50.32
CFO/Total Liabilities,26.76,25.79,25.44,26.65,22.46,27.98,23.19,30.31,27.40,22.03
CFO/CapEx,4.09,4.82,5.44,6.62,7.71,4.74,3.93,4.59,4.44,3.33
Altman's Z-Score,6.72,6.69,6.39,6.11,6.07,8.55,10.01,10.58,12.20,11.56
