,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,4.56,4.60,4.53,4.53,4.51,4.39,4.16,4.07,4.70,4.45
Days Sales Outstanding,80.08,79.32,80.60,80.64,80.87,83.12,87.67,89.58,77.69,82.01
Inventory Turnover,3.32,3.37,3.31,3.39,3.55,3.53,3.30,3.22,3.50,3.08
Days Inventory Outstanding,110.03,108.24,110.42,107.70,102.70,103.31,110.53,113.27,104.21,118.70
Accounts Payable Turnover,2.24,2.35,4.02,12.88,14.43,15.28,17.75,16.34,14.30,14.18
Accounts Payable Turnover Days,162.75,155.49,90.83,28.34,25.29,23.89,20.57,22.34,25.53,25.74
Cash Conversion Cycle,27.36,32.06,100.18,160.00,158.28,162.54,177.63,180.52,156.37,174.97
Inventory to Cash Days,-29.96,-28.92,-29.82,-27.07,-21.84,-20.19,-22.86,-23.69,-26.52,-36.68
Inventories,243,246,263,263,270,292,321,304,356,456
Raw Materials,77,85,89,95,99,112,127,133,165,206
Work In Process,20,17,21,17,15,16,15,19,20,20
Finished Goods,146,145,154,151,156,164,178,152,171,230
Other Inventory,0,0,0,0,0,0,0,0,0,0
