,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,4.20,5.80,5.83,5.64,6.06,5.02,4.14,8.43,6.67,5.73
Current Ratio,28.52,43.60,38.23,34.12,30.51,25.14,20.11,27.92,14.45,12.71
Quick Ratio,8.42,11.09,8.89,8.71,9.67,9.15,6.86,11.87,9.39,8.25
CFO/Avg Current Liab,3.23,2.91,2.86,1.99,3.40,2.51,2.35,3.41,4.08,3.68
Common Equity/Total Assets,3.74,4.23,5.34,6.21,7.71,12.08,12.85,13.75,18.14,25.40
Long-Term Debt/Equity (%),27.40,30.26,16.97,16.75,15.53,15.10,14.19,19.29,23.96,21.89
Long-Term Debt/Capital (%),46.40,44.70,28.16,26.11,22.34,19.84,17.70,21.38,24.39,21.54
Long-Term Debt/Total Assets (%),3.32,3.47,2.19,2.23,2.28,3.17,2.94,4.10,6.10,7.22
Total Debt/Equity (%),27.40,30.26,16.97,16.75,15.53,15.10,14.19,19.29,23.96,21.89
Total Debt/Capital (%),46.40,44.70,28.16,26.11,22.34,19.84,17.70,21.38,24.39,21.54
Total Debt/Total Assets (%),3.32,3.47,2.19,2.23,2.28,3.17,2.94,4.10,6.10,7.22
CFO/Total Liabilities,1.89,1.45,1.53,1.13,2.04,2.44,2.16,2.69,4.35,6.29
CFO/CapEx,38.74,46.68,13.59,18.10,24.70,15.07,11.35,19.29,14.50,9.30
Altman's Z-Score,0.54,0.61,0.64,0.66,0.77,1.05,1.01,1.19,1.62,1.99
