,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,53331,60439,56642,62074,82731,61542,77730,108137,138603,106122
- Cash & Cash Equivalents,4551,6001,6231,6175,7038,6488,4829,8664,9323,7416
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,210,154,541,246,466,1166,1382,2373,1200,1041
+ Total Debt,7308,8327,4930,4915,5014,5063,4955,7264,9318,8489
Enterprise Value,56298,62919,55882,61060,81173,61283,79238,109110,139798,108236
Total Capital,15750,18628,17506,18823,22448,25513,28001,33973,38208,39408
Total Debt/Capital (%),46.40,44.70,28.16,26.11,22.34,19.84,17.70,21.38,24.39,21.54
Total Debt / EV,0.13,0.13,0.09,0.08,0.06,0.08,0.06,0.07,0.07,0.08
EV/Sales,5.53,5.68,4.90,5.47,5.97,4.32,5.45,6.73,7.22,6.06
EV/EBITDA,13.57,13.24,11.38,12.53,14.77,10.53,13.12,16.36,17.69,15.67
EV/EBIT,14.60,14.06,11.98,13.14,15.45,10.95,14.06,17.28,18.67,16.68
EV/Cash Flow to Firm,14.82,19.34,17.73,26.55,20.18,19.02,26.04,27.91,27.41,21.12
EV/Free Cash Flow to Firm,14.46,18.96,16.56,25.24,19.43,17.89,24.04,26.59,25.70,19.13
Diluted Market Cap,55164,62205,58052,63645,84801,63126,79179,109773,141089,108024
Diluted Enterprise Value,58131,64685,57292,62631,83243,62867,80687,110746,142284,110138
EV per Share,333.66,376.94,337.46,374.32,504.04,386.60,510.56,715.32,921.64,722.75
TTM Sales,10180,11081,11401,11155,13600,14198,14539,16205,19374,17873
TTM EBITDA,4148,4752,4911,4875,5494,5818,6040,6671,7903,6907
TTM Operating Income,3857,4474,4664,4646,5254,5598,5635,6313,7488,6489
TTM Cash Flow to Firm,3799,3253,3153,2300,4022,3222,3043,3909,5100,5124
TTM Free Cash Flow to Firm,3893,3319,3374,2419,4177,3426,3297,4103,5441,5657
