,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),39.87,35.85,30.16,24.69,32.33,23.75,21.86,21.44,22.68,17.99
Return on Assets (%),1.40,1.43,1.44,1.42,2.25,2.27,2.73,2.85,3.58,3.83
Return on Capital (%),20.05,20.34,19.30,18.28,24.76,18.58,17.13,15.31,15.94,14.25
Return on Invested Capital (%),8.45,9.52,9.73,9.68,13.93,11.80,11.23,12.06,12.21,10.79
Gross Margin (%),54.60,54.90,54.14,54.20,49.92,50.75,50.94,51.01,50.68,49.16
EBITDA Margin (%),40.75,42.88,43.08,43.70,40.40,40.98,41.54,41.17,40.79,38.64
Operating Margin (%),37.89,40.38,40.91,41.65,38.63,39.43,38.76,38.96,38.65,36.31
Incremental Operating Margin (%),39.50,68.48,59.38,7.32,24.87,57.53,10.85,40.70,37.08,66.56
Pretax Margin (%),39.03,39.66,40.36,39.98,38.67,37.88,39.80,40.26,42.19,35.19
Profit Margin (%),28.80,29.73,29.34,28.44,36.41,30.32,30.79,30.44,30.46,28.97
Net Income to Common Margin (%),28.80,29.73,29.34,28.44,36.41,30.32,30.79,30.44,30.46,28.97
Effective Tax Rate (%),25.72,25.73,27.16,28.92,5.13,20.01,21.79,18.98,24.08,20.60
Dvd Payout Ratio (%),39.33,41.37,43.94,48.77,33.07,45.78,45.80,40.07,39.13,62.16
Sustainable Growth Rate (%),24.19,21.02,16.91,12.65,21.64,12.88,11.85,12.85,13.81,6.81
